Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Detroit Lions,DET,DST,130.0,16,8.1,7.0,4.0,16.0,7.0,11.0,21.0,5.0,4.0,,8.0,5.0,1.0,8.0,13.0,10.0,5.0,5.0
Green Bay Packers,GB,DST,130.0,16,8.1,-1.0,4.0,12.0,6.0,22.0,7.0,6.0,0.0,,17.0,24.0,4.0,1.0,0.0,5.0,16.0,7.0
Percy Harvin,Multi,WR,129.5,13,10.0,17.0,10.0,11.2,,7.4,2.9,,8.0,24.7,8.6,,1.2,4.3,24.7,1.0,8.5,
San Francisco 49ers,SF,DST,129.0,16,8.1,18.0,1.0,2.0,13.0,3.0,14.0,-2.0,,9.0,8.0,16.0,11.0,5.0,1.0,8.0,13.0,9.0
Riley Cooper,PHI,WR,128.7,16,8.0,6.9,1.8,7.4,9.4,13.3,10.9,,13.8,4.6,1.6,7.9,7.9,7.2,4.3,3.7,22.3,5.7
Josh Brown,NYG,K,128.0,16,8.0,2.0,2.0,12.0,9.0,15.0,0.0,3.0,,6.0,6.0,5.0,4.0,6.0,21.0,6.0,15.0,16.0
Cleveland Browns,CLE,DST,128.0,16,8.0,4.0,12.0,2.0,,5.0,8.0,8.0,14.0,8.0,17.0,2.0,7.0,7.0,23.0,3.0,6.0,2.0
Chandler Catanzaro,ARI,K,128.0,16,8.0,7.0,14.0,13.0,,9.0,13.0,7.0,6.0,4.0,8.0,2.0,3.0,5.0,10.0,16.0,6.0,5.0
Roy Helu,WAS,RB,127.3,14,9.1,8.1,5.6,12.6,13.6,10.8,8.6,5.0,6.3,9.2,,15.7,2.9,16.6,0.0,,,12.3
Mike Nugent,CIN,K,127.0,16,7.9,17.0,6.0,7.0,,5.0,15.0,0.0,9.0,7.0,4.0,10.0,9.0,2.0,3.0,14.0,14.0,5.0
Josh McCown,TB,QB,126.9,11,11.5,14.0,17.8,0.3,,,,,,,19.9,20.3,12.8,5.6,12.8,12.3,3.9,7.2
Minnesota Vikings,MIN,DST,126.0,16,7.9,22.0,1.0,3.0,4.0,0.0,5.0,15.0,19.0,7.0,,4.0,1.0,24.0,13.0,1.0,1.0,6.0
Miami Dolphins,MIA,DST,125.0,16,7.8,10.0,-1.0,10.0,17.0,,4.0,10.0,27.0,22.0,7.0,8.0,-1.0,8.0,2.0,-2.0,5.0,-1.0
Phil Dawson,SF,K,125.0,16,7.8,4.0,8.0,2.0,17.0,20.0,9.0,5.0,,4.0,10.0,11.0,6.0,4.0,9.0,1.0,5.0,10.0
Benny Cunningham Jr.,LAR,RB,124.8,16,7.8,9.1,2.9,4.4,,16.1,11.3,15.9,4.5,7.8,10.8,7.8,4.9,0.3,9.8,5.7,1.8,11.7
Owen Daniels,BAL,TE,124.7,15,8.3,7.4,19.8,1.8,8.3,12.0,5.4,17.8,,11.3,4.0,,2.7,5.0,4.7,16.2,1.7,6.6
Blair Walsh,MIN,K,124.0,16,7.8,13.0,1.0,10.0,18.0,4.0,4.0,13.0,8.0,3.0,,9.0,9.0,7.0,6.0,2.0,9.0,8.0
Pierre Thomas,NO,RB,123.0,11,11.2,14.9,6.2,14.1,4.3,31.2,,7.0,,,,,11.6,5.7,9.2,14.4,4.4,
Isaiah Crowell,CLE,RB,122.4,16,7.7,15.2,6.7,11.5,,1.9,11.7,3.3,1.9,0.0,10.1,9.1,20.8,5.4,11.4,4.7,5.5,3.2
Cairo Santos,KC,K,122.0,16,7.6,4.0,6.0,4.0,11.0,6.0,,13.0,12.0,6.0,5.0,6.0,8.0,4.0,2.0,8.0,13.0,14.0
Darren McFadden,LV,RB,120.6,16,7.5,3.1,14.8,10.5,11.2,,10.6,15.5,10.5,10.7,7.6,2.1,5.4,6.5,0.5,1.3,6.4,3.9
Harry Douglas,ATL,WR,120.6,12,10.1,12.9,7.8,9.4,,,,,7.2,,2.0,8.6,3.4,20.6,9.1,23.1,8.7,7.8
Jarius Wright,MIN,WR,119.9,16,7.5,4.5,1.7,0.0,21.2,5.7,7.8,10.0,3.3,4.9,,0.0,0.0,6.5,24.6,8.9,15.5,5.3
Nick Foles,PHI,QB,119.3,8,14.9,14.9,17.4,26.2,3.9,13.6,14.4,,21.8,7.1,,,,,,,,
Dallas Cowboys,DAL,DST,119.0,16,7.4,1.0,10.0,12.0,9.0,3.0,5.0,4.0,6.0,9.0,11.0,,3.0,2.0,4.0,10.0,12.0,18.0
Denver Broncos,DEN,DST,119.0,16,7.4,7.0,3.0,8.0,,4.0,15.0,9.0,6.0,-1.0,7.0,3.0,-1.0,13.0,11.0,9.0,9.0,17.0
Greg Zuerlein,LAR,K,118.0,16,7.4,9.0,14.0,7.0,,4.0,5.0,4.0,1.0,7.0,2.0,20.0,6.0,10.0,4.0,6.0,11.0,8.0
Cecil Shorts,JAC,WR,118.0,13,9.1,,,14.5,4.5,,18.3,4.2,7.1,9.0,16.9,,1.6,7.5,2.3,13.6,3.9,14.6
Trent Richardson,IND,RB,117.8,15,7.9,8.1,8.5,11.0,19.9,8.7,10.1,15.8,,6.2,,3.1,10.2,1.2,3.0,6.1,2.9,3.0
Allen Robinson II,JAC,WR,116.8,10,11.7,1.0,11.5,14.9,8.8,10.1,14.8,16.0,19.2,7.5,13.0,,,,,,,
Nate Washington,TEN,WR,116.7,16,7.3,9.9,1.1,0.0,3.0,9.7,4.3,1.9,10.8,,5.0,15.0,10.3,17.1,8.6,16.2,3.8,0.0
Dwayne Allen,IND,TE,116.5,13,9.0,16.4,0.0,14.3,12.8,15.9,7.9,14.2,9.1,14.8,,0.0,,,1.5,9.6,0.0,
Nick Novak,LAC,K,116.0,16,7.3,5.0,15.0,8.0,15.0,7.0,7.0,9.0,3.0,0.0,,9.0,10.0,12.0,2.0,4.0,9.0,1.0
Miles Austin,CLE,WR,115.8,12,9.7,4.0,16.4,17.1,,7.4,4.9,8.3,5.4,8.4,9.8,6.1,12.4,15.6,,,,
Chris Johnson,NYJ,RB,115.4,16,7.2,20.1,3.1,3.4,14.1,1.2,2.1,10.0,4.0,12.1,4.5,,9.2,10.5,8.6,5.5,4.3,2.7
Knile Davis,KC,RB,115.0,16,7.2,1.6,28.5,17.2,12.9,0.6,,4.6,10.9,0.9,-0.4,8.8,0.2,0.0,3.7,21.1,2.1,2.3
Scott Chandler,BUF,TE,114.7,16,7.2,0.0,4.7,12.4,3.5,6.1,16.5,6.6,8.2,,4.7,0.0,11.8,3.2,16.1,4.2,13.7,3.0
Jerricho Cotchery,CAR,WR,114.0,15,7.6,7.2,10.6,,13.0,7.6,9.8,5.1,6.3,7.9,3.5,6.3,,4.0,1.9,15.7,9.6,5.5
Denard Robinson,JAC,RB,113.6,13,8.7,2.1,3.4,3.3,6.2,2.5,6.6,18.7,12.8,18.4,19.0,,9.2,8.4,3.0,,,
Pittsburgh Steelers,PIT,DST,113.0,16,7.1,3.0,0.0,14.0,3.0,15.0,2.0,7.0,13.0,8.0,5.0,8.0,,-3.0,7.0,9.0,12.0,10.0
Carolina Panthers,CAR,DST,113.0,16,7.1,10.0,14.0,0.0,-4.0,12.0,1.0,-2.0,9.0,7.0,-3.0,5.0,,4.0,10.0,10.0,9.0,31.0
Terrance West,CLE,RB,112.7,14,8.1,10.0,17.0,12.1,,3.1,,1.8,3.1,12.0,15.4,1.2,8.1,2.6,5.4,2.3,,18.6
Bobby Rainey,TB,RB,111.1,15,7.4,8.0,20.4,13.5,2.8,13.2,4.2,,12.6,13.1,9.6,0.4,6.1,7.2,,0.0,0.0,0.0
Jacksonville Jaguars,JAC,DST,111.0,16,6.9,10.0,-1.0,-2.0,1.0,10.0,4.0,16.0,6.0,5.0,4.0,,11.0,22.0,1.0,3.0,8.0,13.0
Kai Forbath,WAS,K,110.0,16,6.9,0.0,12.0,12.0,2.0,5.0,9.0,13.0,10.0,8.0,,1.0,8.0,9.0,0.0,7.0,9.0,5.0
New York Giants,NYG,DST,108.0,16,6.8,-3.0,4.0,10.0,15.0,4.0,5.0,3.0,,-3.0,4.0,4.0,3.0,11.0,27.0,11.0,8.0,5.0
Shayne Graham,NO,K,108.0,16,6.8,12.0,6.0,2.0,5.0,12.0,,12.0,14.0,4.0,7.0,4.0,9.0,5.0,4.0,7.0,2.0,3.0
Devin Hester,ATL,WR,108.0,16,6.8,14.9,1.2,11.5,18.0,3.9,3.3,5.8,0.0,,1.5,5.3,9.0,2.4,0.0,19.5,4.5,7.2
Austin Davis,LAR,QB,107.6,10,10.8,5.7,9.4,21.0,,26.0,11.3,14.0,8.5,5.1,6.6,,,0.0,,,,
Wes Welker,DEN,WR,107.4,14,7.7,,,12.0,,12.8,1.8,14.0,2.5,6.1,6.4,6.8,11.8,2.2,14.2,3.6,7.0,6.2
Patrick Murray,TB,K,107.0,16,6.7,2.0,5.0,2.0,11.0,9.0,6.0,,10.0,6.0,7.0,9.0,7.0,8.0,7.0,6.0,4.0,8.0
Reggie Bush,DET,RB,107.0,11,9.7,12.4,5.2,21.9,10.5,6.3,,8.2,,,3.5,,,,7.4,2.7,21.8,7.1
Taylor Gabriel,CLE,WR,105.1,16,6.6,2.3,4.3,9.9,,13.5,3.4,6.9,8.0,19.7,6.1,14.2,2.3,0.0,2.6,1.2,1.1,9.6
Tampa Bay Buccaneers,TB,DST,105.0,16,6.6,2.0,5.0,11.0,7.0,8.0,-1.0,,5.0,8.0,1.0,22.0,5.0,9.0,5.0,6.0,4.0,8.0
Cincinnati Bengals,CIN,DST,104.0,16,6.5,8.0,12.0,12.0,,-3.0,-2.0,6.0,5.0,7.0,2.0,6.0,9.0,7.0,-4.0,17.0,16.0,6.0
Carson Palmer,ARI,QB,103.6,6,17.3,21.1,,,,,17.7,16.1,21.2,19.8,7.7,,,,,,,
Chris Hogan,BUF,WR,103.6,16,6.5,0.0,0.0,0.0,0.0,4.7,18.2,9.3,2.4,,14.7,14.4,2.5,8.8,18.4,1.6,7.3,1.3
Kansas City Chiefs,KC,DST,103.0,16,6.4,4.0,1.0,5.0,16.0,3.0,,5.0,13.0,7.0,9.0,3.0,3.0,2.0,3.0,10.0,2.0,17.0
Hakeem Nicks,IND,WR,102.5,16,6.4,14.6,0.6,15.0,3.2,5.9,3.8,0.0,3.7,7.4,,9.5,2.6,0.0,0.0,12.4,16.2,7.6
Ronnie Hillman,DEN,RB,102.3,8,12.8,,,1.9,,6.4,14.6,26.3,16.8,25.3,4.2,,,,,,,6.8
Billy Cundiff,CLE,K,101.0,13,7.8,9.0,8.0,3.0,,10.0,8.0,7.0,13.0,12.0,6.0,1.0,14.0,4.0,6.0,,,
Davante Adams,GB,WR,100.6,16,6.3,0.0,10.0,3.1,3.8,8.1,13.7,9.1,14.5,,2.0,9.3,2.0,18.1,1.6,1.6,3.7,0.0
Sebastian Janikowski,LV,K,100.0,16,6.3,2.0,2.0,11.0,2.0,,4.0,9.0,8.0,7.0,6.0,7.0,7.0,0.0,8.0,9.0,16.0,2.0
Jermaine Kearse,SEA,WR,99.9,15,6.7,1.8,10.1,4.9,,8.5,9.2,8.0,3.5,1.4,10.0,10.4,2.9,6.4,8.2,12.8,1.8,
Cole Beasley,DAL,WR,99.0,16,6.2,8.2,2.0,1.9,3.4,6.3,2.1,0.0,2.1,2.2,0.1,,14.6,6.1,19.2,8.2,10.9,11.7
Brian Hartline,MIA,WR,98.4,16,6.2,4.6,8.6,11.5,13.4,,0.0,6.5,2.9,10.0,1.1,8.5,5.9,1.9,9.1,0.0,0.0,14.4
LeGarrette Blount,Multi,RB,98.1,16,6.1,6.6,0.8,17.8,2.5,7.6,2.7,2.7,3.2,2.3,0.0,0.0,19.8,5.8,9.7,10.4,,6.2
Los Angeles Chargers,LAC,DST,98.0,16,6.1,8.0,4.0,9.0,10.0,16.0,1.0,3.0,-4.0,-4.0,,11.0,15.0,-1.0,11.0,1.0,13.0,5.0
Alfred Blue,HOU,RB,97.1,16,6.1,0.0,4.0,9.8,4.5,1.6,2.2,9.5,7.4,2.0,,15.6,9.6,0.6,7.5,2.6,0.6,19.6
Steve Johnson,SF,WR,96.5,13,7.4,5.3,4.6,19.3,8.2,7.9,10.3,18.9,,7.1,7.3,1.8,0.0,5.8,0.0,,,
Bishop Sankey,TEN,RB,96.2,16,6.0,2.5,0.3,8.0,13.7,2.7,7.8,5.6,10.0,,10.4,11.5,5.1,4.2,4.7,3.6,6.3,-0.2
Donte Moncrief,IND,WR,96.1,16,6.0,1.9,2.6,10.2,3.4,0.0,0.0,1.9,24.3,1.2,,0.0,8.2,29.0,6.3,0.0,2.5,4.6
Josh Scobee,JAC,K,96.0,16,6.0,6.0,4.0,6.0,2.0,10.0,2.0,6.0,8.0,5.0,1.0,,3.0,8.0,7.0,18.0,3.0,7.0
Matt Prater,DET,K,96.0,11,8.7,,,,,,7.0,6.0,11.0,,10.0,8.0,11.0,12.0,11.0,10.0,8.0,2.0
Chicago Bears,CHI,DST,96.0,16,6.0,3.0,13.0,16.0,-2.0,7.0,10.0,5.0,-3.0,,-2.0,8.0,17.0,3.0,-3.0,3.0,12.0,9.0
Justin Hunter,TEN,WR,95.8,12,8.0,9.3,4.6,6.7,2.2,18.9,10.7,1.6,13.1,,2.7,6.8,16.4,2.8,,,,
Drew Stanton,ARI,QB,94.9,9,10.5,,6.5,19.4,,4.7,,,,,7.7,15.8,6.3,12.5,17.3,4.7,,
Theo Riddick,DET,RB,94.7,14,6.8,0.4,0.0,1.6,0.2,,19.1,,21.9,,8.5,5.6,8.2,11.4,0.0,0.4,3.0,14.4
Jordan Reed,WAS,TE,94.5,11,8.6,1.4,,,,,17.2,10.4,11.0,2.7,,4.2,,21.3,5.5,4.3,2.5,14.0
Jerick McKinnon,MIN,RB,94.3,11,8.6,0.1,3.2,2.8,16.2,7.6,14.2,12.1,9.2,9.8,,9.8,9.3,,,,,
Niles Paul,WAS,TE,93.7,16,5.9,10.6,23.9,12.8,9.0,1.6,1.7,7.8,5.7,3.8,,4.7,2.1,1.7,1.7,2.7,0.0,3.9
Jeremy Kerley,NYJ,WR,93.5,16,5.8,8.8,8.9,21.1,1.3,5.4,1.4,4.9,4.5,3.1,0.0,,11.6,5.0,3.7,0.0,8.4,5.4
Cordarrelle Patterson,MIN,RB,93.1,16,5.8,21.8,9.6,9.4,5.8,2.8,3.7,9.2,15.6,1.9,,4.7,3.8,0.0,-1.4,3.6,2.6,0.0
Atlanta Falcons,ATL,DST,93.0,16,5.8,3.0,0.0,23.0,-4.0,4.0,3.0,6.0,2.0,,11.0,8.0,7.0,10.0,-2.0,1.0,20.0,1.0
Ryan Succop,TEN,K,93.0,16,5.8,16.0,5.0,1.0,5.0,4.0,11.0,5.0,4.0,,1.0,6.0,6.0,3.0,1.0,12.0,9.0,4.0
Charles Johnson,MIN,WR,91.4,12,7.6,,,,,1.7,4.2,0.0,3.8,2.3,,14.7,16.2,6.1,20.3,12.2,6.8,3.1
Andre Roberts,WAS,WR,91.4,16,5.7,3.2,11.6,7.8,9.0,13.9,8.5,3.8,2.1,3.8,,4.1,1.7,6.6,3.1,10.1,0.4,1.7
Shaun Hill,LAR,QB,90.2,9,10.0,1.1,,,,,,,,0.0,,13.8,5.9,21.4,16.4,8.3,17.6,5.7
Tavon Austin,LAR,WR,89.6,15,6.0,6.9,2.1,,,5.3,9.1,4.5,3.9,3.8,5.0,4.1,12.8,11.5,8.0,4.2,5.0,3.4
Mike Glennon,TB,QB,89.6,6,14.9,,,10.7,18.1,16.0,18.6,,10.1,16.1,,,,,,,,
Kirk Cousins,WAS,QB,88.5,6,14.8,,17.9,27.6,5.5,19.7,16.2,1.6,,,,,,,,,,
Preston Parker,NYG,WR,87.8,16,5.5,0.0,3.9,6.3,5.9,7.1,1.6,3.9,,1.7,20.9,1.9,2.6,8.6,11.0,2.2,6.2,4.0
Tim Wright,NE,TE,87.7,16,5.5,4.5,0.0,3.0,0.0,19.5,7.1,0.0,18.9,0.0,,7.2,20.6,2.2,0.0,0.0,2.2,2.5
Devonta Freeman,ATL,RB,87.3,16,5.5,5.3,4.2,0.9,4.0,13.2,5.1,8.7,8.2,,2.4,2.8,0.7,4.0,2.8,4.0,17.4,3.6
Robert Griffin III,WAS,QB,87.2,9,9.7,8.9,3.7,,,,,,,14.4,,12.4,3.3,,1.3,16.0,7.9,19.3
Charlie Whitehurst,TEN,QB,87.1,7,12.4,,,,13.1,15.7,9.4,13.4,,,,,,,,10.0,16.7,8.8
Marqise Lee,JAC,WR,86.1,13,6.6,12.2,3.1,,,,4.6,3.5,1.9,0.0,2.3,,8.2,19.5,12.1,5.4,10.5,2.8
Latavius Murray,LV,RB,85.7,15,5.7,0.0,0.6,0.1,0.0,,0.0,0.0,0.0,3.2,2.1,8.9,23.2,,10.5,9.6,13.8,13.7
Jace Amaro,NYJ,TE,84.5,14,6.0,2.7,1.6,8.4,10.8,4.9,22.8,5.2,10.1,0.0,8.6,,0.0,,,3.0,0.0,6.4
Lance Kendricks,LAR,TE,82.9,16,5.2,3.2,5.5,14.9,,3.2,9.2,9.7,7.1,1.7,5.0,2.5,2.6,0.0,2.1,2.0,11.5,2.7
Toby Gerhart,JAC,RB,81.2,14,5.8,7.7,3.7,8.3,9.0,3.9,,,2.3,9.8,0.2,,8.0,0.7,5.5,8.3,13.0,0.8
Louis Murphy,TB,WR,81.0,11,7.4,,,,15.9,12.5,20.2,,3.1,3.3,2.2,0.0,17.3,1.7,4.8,0.0,,
Stedman Bailey,LAR,WR,80.8,14,5.8,,,0.0,,4.0,0.0,0.0,5.3,1.7,0.0,5.6,21.9,15.0,6.7,13.7,4.2,2.7
Doug Martin,TB,RB,80.8,11,7.4,2.6,,,13.6,10.4,5.8,,4.6,,,,4.1,13.1,3.2,10.9,1.7,10.8
Brian Quick,LAR,WR,80.5,7,11.5,16.9,14.4,14.2,,25.7,2.0,5.3,2.0,,,,,,,,,
Jacquizz Rodgers,ATL,RB,80.0,16,5.0,10.5,2.3,1.9,7.7,2.5,1.9,2.2,6.0,,3.2,4.2,11.7,5.5,4.4,2.5,4.2,9.3
Andrew Quarless,GB,TE,79.3,16,5.0,5.6,1.8,14.3,0.0,3.9,9.1,1.9,3.9,,9.0,5.5,7.0,3.7,8.2,1.7,3.7,0.0
Jordan Cameron,CLE,TE,78.4,10,7.8,6.7,,3.3,,6.3,19.2,1.5,7.0,,,,,,8.1,1.4,17.8,7.1
Tennessee Titans,TEN,DST,78.0,16,4.9,14.0,6.0,1.0,-2.0,2.0,12.0,8.0,4.0,,1.0,7.0,2.0,5.0,7.0,6.0,4.0,1.0
Antone Smith,ATL,RB,77.6,10,7.8,13.1,3.9,9.0,12.2,17.5,16.9,2.9,0.5,,0.3,1.3,,,,,,
James Starks,GB,RB,77.3,16,4.8,6.8,0.0,3.8,0.0,6.8,6.2,11.3,0.5,,1.0,4.6,-0.4,5.6,18.1,3.9,6.5,2.6
New York Jets,NYJ,DST,77.0,16,4.8,3.0,5.0,6.0,4.0,4.0,2.0,1.0,0.0,1.0,14.0,,0.0,5.0,9.0,7.0,7.0,9.0
Luke Willson,SEA,TE,76.2,15,5.1,1.1,0.0,0.0,,5.8,3.1,,9.3,2.6,0.0,8.1,3.1,7.9,1.1,0.0,28.9,5.2
Ben Tate,Multi,RB,76.1,11,6.9,4.1,,,,13.2,19.8,4.4,10.4,7.2,14.1,-0.9,,1.5,1.5,0.8,,
Marcel Reece,LV,RB,76.0,15,5.1,2.1,2.1,5.6,1.5,,2.3,,8.4,3.2,2.9,1.7,5.5,10.0,19.6,0.0,4.0,7.1
John Carlson,ARI,TE,76.0,16,4.8,3.0,6.3,6.3,,3.9,5.4,4.0,3.6,9.9,5.3,6.7,5.5,5.8,3.1,2.1,3.5,1.6
Robert Turbin,SEA,RB,75.6,16,4.7,2.7,12.2,1.5,,1.9,1.0,6.1,7.2,5.9,1.2,1.1,3.5,13.5,3.1,3.3,3.8,7.6
Jordan Todman,JAC,RB,75.4,16,4.7,2.1,0.0,1.0,4.4,4.3,1.1,3.6,3.0,2.0,6.3,,3.4,1.6,2.6,3.6,15.6,20.8
Jason Avant,Multi,WR,75.4,16,4.7,1.0,16.4,3.2,4.4,6.2,9.7,2.6,0.1,1.8,1.8,0.0,,5.0,11.4,2.4,7.7,1.7
Dan Herron,IND,RB,75.4,16,4.7,0.0,0.0,0.1,2.4,0.0,0.0,3.7,1.7,2.4,,0.0,12.6,15.6,11.1,9.2,7.0,9.6
Carlos Hyde,SF,RB,74.1,14,5.3,11.0,1.5,9.1,2.6,4.3,2.5,4.3,,3.2,9.6,4.0,5.6,8.7,2.2,5.5,,
Jonas Gray,NE,RB,72.9,8,9.1,,,,,,,1.2,8.6,3.3,,44.1,,0.4,0.9,7.9,6.5,
Travaris Cadet,NO,RB,72.8,15,4.9,1.5,0.0,0.9,10.0,10.9,,11.1,8.7,6.0,5.7,5.1,3.1,3.1,3.8,0.0,,2.9
Donald Brown,LAC,RB,72.4,13,5.6,-0.2,6.1,13.9,9.4,4.0,,,,3.9,,1.4,4.7,1.4,9.9,9.6,2.6,5.7
Damaris Johnson,HOU,WR,72.0,16,4.5,1.1,1.4,13.6,2.8,0.0,9.2,2.5,5.3,3.6,,7.7,5.1,-0.7,3.3,4.1,6.7,6.3
Anthony Fasano,KC,TE,71.6,15,4.8,11.9,6.9,4.3,0.0,7.2,,0.0,5.9,11.4,1.7,,11.0,9.0,0.0,1.2,1.1,0.0
Zach Mettenberger,TEN,QB,71.0,7,10.1,,,,-1.3,,,,15.9,,9.2,16.5,19.6,10.2,0.9,,,
Lorenzo Taliaferro,BAL,RB,70.6,13,5.4,0.0,0.0,15.1,11.8,1.8,6.7,0.3,20.9,6.5,1.0,,0.0,0.0,6.5,,,
Corey Brown,CAR,WR,70.1,13,5.4,0.0,1.1,11.6,5.5,3.6,1.8,0.0,,,,11.7,,11.8,7.2,3.7,4.2,7.9
Brandon McManus,DEN,K,70.0,15,4.7,7.0,6.0,4.0,,13.0,7.0,6.0,5.0,3.0,11.0,1.0,7.0,,0.0,0.0,0.0,0.0
Brent Celek,PHI,TE,70.0,16,4.4,4.5,0.0,0.0,0.0,4.5,8.5,,2.8,2.7,16.6,2.1,9.8,1.7,0.0,7.2,2.5,7.1
New Orleans Saints,NO,DST,69.0,16,4.3,-1.0,2.0,6.0,-3.0,5.0,,7.0,10.0,12.0,6.0,1.0,2.0,4.0,-4.0,14.0,0.0,8.0
Kamar Aiken,BAL,WR,68.7,16,4.3,7.0,0.0,0.0,3.2,1.8,10.0,2.8,3.5,2.2,2.3,,0.0,8.1,18.5,0.0,0.0,9.3
Travis Benjamin,CLE,WR,68.5,16,4.3,11.0,1.6,5.1,,20.8,4.4,0.0,0.0,7.2,7.6,3.3,0.0,0.0,3.7,1.9,0.0,1.9
Anthony Dixon,BUF,RB,68.1,16,4.3,6.0,0.3,0.0,0.0,0.0,2.3,9.6,4.4,,6.2,6.8,13.2,2.5,1.5,4.1,0.7,10.5
Washington Commanders,WAS,DST,68.0,16,4.3,6.0,16.0,-2.0,-1.0,3.0,1.0,6.0,10.0,1.0,,4.0,9.0,3.0,4.0,3.0,7.0,-2.0
Ryan Mathews,LAC,RB,66.9,6,11.2,14.0,7.7,,,,,,,,,8.5,19.3,11.6,5.8,,,
Jeff Cumberland,NYJ,TE,65.7,16,4.1,9.0,2.4,4.8,0.0,3.2,3.0,14.0,0.0,0.0,0.0,,1.5,0.0,0.0,4.2,13.3,10.3
Stepfan Taylor,ARI,RB,65.7,14,4.7,11.6,0.0,0.2,,0.6,2.0,19.9,0.0,,,2.0,1.4,9.3,3.6,6.1,6.4,2.6
C.J. Spiller,BUF,RB,65.5,9,7.3,15.4,8.8,9.2,11.4,6.3,-0.1,6.6,,,,,,,,,5.0,2.9
Connor Barth,DEN,K,65.0,5,13.0,,,,,,,,,,,,,17.0,8.0,18.0,4.0,18.0
Levine Toilolo,ATL,TE,64.8,16,4.1,10.9,3.3,2.5,2.2,0.0,6.4,4.0,4.6,,0.0,4.3,3.7,11.5,0.9,1.4,5.7,3.4
Brandon Gibson,MIA,WR,64.5,14,4.6,1.9,5.7,1.3,4.6,,,,1.7,2.8,4.0,9.3,9.2,3.7,1.7,5.9,7.0,5.7
Zac Stacy,LAR,RB,64.5,13,5.0,6.1,11.1,17.1,,9.8,5.4,0.0,6.7,,0.0,,0.0,2.7,0.0,,0.6,5.0
Khiry Robinson,NO,RB,64.5,10,6.5,8.8,1.1,6.9,12.5,16.7,,0.6,,,,,,,0.0,4.0,2.2,11.7
Dion Sims,MIA,TE,64.4,14,4.6,1.9,0.0,0.0,8.8,,1.5,5.3,7.1,,,3.1,7.1,9.8,3.8,0.0,12.5,3.5
Jake Locker,TEN,QB,63.9,7,9.1,20.0,10.3,8.4,,16.6,,,,,,,,1.6,4.0,3.0,,
Colt McCoy,WAS,QB,63.0,5,12.6,,,,,,,9.4,17.6,,,,,26.9,5.1,4.0,,
Vernon Davis,SF,TE,62.9,14,4.5,20.4,6.9,,2.8,,6.0,4.1,,3.9,1.8,2.1,5.1,3.3,4.6,0.0,0.0,1.9
Dexter McCluster,TEN,RB,62.8,14,4.5,5.6,4.9,3.5,0.1,1.8,11.8,-0.5,8.0,,0.0,3.2,10.7,6.4,3.0,4.3,,
Victor Cruz,NYG,WR,62.7,6,10.5,4.4,11.0,21.7,16.8,5.2,3.6,,,,,,,,,,,
Paul Richardson Jr.,SEA,WR,62.1,15,4.1,0.0,0.0,1.7,,0.0,,7.3,4.0,4.2,0.0,5.4,0.0,1.6,4.7,12.0,10.2,11.0
Josh Hill,NO,TE,61.6,16,3.9,0.0,0.9,12.8,8.2,8.3,,1.8,7.2,0.0,0.0,0.0,4.2,2.7,0.0,15.5,0.0,0.0
Brice Butler,LV,WR,61.0,15,4.1,,0.8,0.0,5.0,,15.4,6.5,1.9,4.0,9.2,2.5,4.1,4.7,0.0,5.3,0.0,1.6
Clay Harbor,JAC,TE,60.9,13,4.7,,,,15.0,5.2,18.1,9.4,4.7,0.0,5.8,,0.0,2.7,0.0,0.0,0.0,0.0
Charles Sims,TB,RB,60.5,8,7.6,,,,,,,,,,4.0,7.4,5.3,9.5,3.0,10.9,5.9,14.5
Kyle Rudolph,MIN,TE,59.1,9,6.6,9.6,10.3,5.7,,,,,,,,0.0,8.0,8.7,2.9,13.9,,0.0
Las Vegas Raiders,LV,DST,59.0,16,3.7,7.0,0.0,3.0,5.0,,0.0,3.0,1.0,8.0,0.0,6.0,3.0,-3.0,13.0,2.0,6.0,5.0
E.J. Manuel,BUF,QB,58.7,5,11.7,16.8,12.7,15.9,13.3,,,,,,,,0.0,,,,,
Robbie Gould,CHI,K,58.0,12,4.8,9.0,4.0,10.0,5.0,7.0,7.0,2.0,1.0,,2.0,3.0,3.0,5.0,,,,
Damien Williams,MIA,RB,57.9,16,3.6,0.0,1.9,-0.3,2.3,,0.0,3.1,0.0,7.1,9.1,5.8,0.9,0.0,2.1,2.9,18.8,4.2
Jeremy Ross,DET,WR,57.3,16,3.6,0.0,2.3,4.5,14.5,2.3,1.8,6.2,6.1,,1.5,1.7,6.5,4.1,0.4,0.0,0.1,5.3
Jaron Brown,ARI,WR,56.9,16,3.6,1.6,0.0,0.0,,0.0,0.0,1.9,1.7,9.5,6.5,1.4,5.4,14.5,12.8,0.0,1.6,0.0
Daniel Fells,NYG,TE,56.8,16,3.6,1.7,7.1,10.2,8.8,0.0,4.0,9.7,,0.0,2.2,0.0,6.5,0.0,0.0,2.6,4.0,0.0
De'Anthony Thomas,KC,WR,55.9,12,4.7,,,,,7.7,,4.6,5.4,4.1,0.3,4.2,4.4,2.5,2.1,2.9,10.1,7.6
