Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Justin Fargas,LV,RB,69.0,8,8.6,1.9,1.3,6.7,17.9,,3.6,5.0,12.7,19.9,,,,,,,,
Dennis Northcutt,JAC,WR,68.8,8,8.6,9.7,12.5,6.6,,17.3,8.6,5.0,0.5,8.6,,,,,,,,
Jerious Norwood,ATL,RB,68.4,8,8.6,7.7,5.3,9.6,6.5,4.7,23.8,6.9,,3.9,,,,,,,,
Kenton Keith,IND,RB,67.5,8,8.4,4.0,0.2,2.0,9.4,32.8,,15.2,3.3,0.6,,,,,,,,
Reggie Williams,JAC,WR,66.7,6,11.1,,12.1,9.1,,3.2,14.8,,2.7,24.8,,,,,,,,
Luke McCown,TB,QB,66.0,5,13.2,1.3,,,,,,,,,,,,21.9,11.6,,11.1,20.1
Sammy Morris,NE,RB,65.9,6,11.0,8.5,11.1,10.6,21.2,13.1,1.4,,,,,,,,,,,
Reggie Brown,PHI,WR,65.6,8,8.2,2.4,4.7,4.3,4.7,,14.9,8.6,18.5,7.5,,,,,,,,
Eric Johnson,NO,TE,65.0,8,8.1,13.7,4.8,7.3,,8.0,9.2,10.4,4.9,6.7,,,,,,,,
Ahman Green,HOU,RB,64.3,6,10.7,13.6,13.1,3.6,,,6.8,12.1,,15.1,,,,,,,,
Ruvell Martin,GB,WR,64.2,15,4.3,3.4,0.0,0.0,7.2,2.8,2.8,,0.0,,21.7,2.1,7.3,2.3,0.0,2.0,2.4,10.2
Marty Booker,MIA,WR,63.7,8,8.0,6.2,17.9,11.0,1.8,9.5,5.4,5.8,6.1,,,,,,,,,
Daunte Culpepper,LV,QB,62.3,5,12.5,,,4.7,31.8,,8.7,11.5,5.6,,,,,,,,,
Deion Branch,SEA,WR,62.3,4,15.6,,19.2,19.7,20.0,3.4,,,,,,,,,,,,
Jason Avant,PHI,WR,61.8,15,4.1,14.4,10.5,1.9,2.2,,0.0,3.5,0.0,,4.7,7.4,3.2,0.0,1.5,0.0,7.5,5.0
Muhsin Muhammad,CHI,WR,61.8,8,7.7,1.8,1.7,4.1,15.9,2.7,12.4,18.9,4.3,,,,,,,,,
Brandon Jackson,GB,RB,61.7,11,5.6,11.5,9.9,13.4,,,,,,1.8,3.5,1.3,0.0,0.0,,0.0,4.8,15.5
Rex Grossman,CHI,QB,61.1,8,7.6,3.8,6.1,3.0,,,,,,,10.1,11.9,9.8,15.8,0.6,,,
Devin Hester,CHI,WR,60.9,16,3.8,0.0,0.0,0.0,1.3,0.5,14.8,7.1,2.3,,0.8,-0.6,1.1,0.7,11.7,6.7,0.0,14.5
DeShawn Wynn,GB,RB,60.6,7,8.7,3.6,20.8,5.3,5.0,16.1,9.7,,0.1,,,,,,,,,
Kurt Warner,ARI,QB,60.2,6,10.0,,,18.3,9.3,15.6,-1.2,15.3,,2.9,,,,,,,,
Roydell Williams,TEN,WR,59.4,7,8.5,,17.2,5.6,,3.9,9.4,16.8,1.3,5.2,,,,,,,,
Cleo Lemon,MIA,QB,58.9,4,14.7,,,,,4.0,27.1,15.0,12.8,,,,,,,,,
Vince Young,TEN,QB,58.8,7,8.4,9.3,16.7,14.7,,3.0,3.4,,2.8,8.9,,,,,,,,
Najeh Davenport,PIT,RB,58.8,8,7.4,7.0,7.7,10.7,1.5,25.6,,0.6,2.3,3.4,,,,,,,,
Jake Delhomme,CAR,QB,57.6,3,19.2,21.2,23.9,12.5,,,,,,,,,,,,,,
Greg Jones,JAC,RB,56.8,16,3.6,0.0,2.5,6.4,,3.5,4.1,0.2,2.8,-0.1,13.3,0.0,0.3,1.8,0.1,0.8,8.3,12.8
Ron Dayne,HOU,RB,56.3,7,8.0,3.3,6.4,,9.4,11.5,,2.0,5.5,18.2,,,,,,,,
Adrian Peterson,CHI,RB,56.0,8,7.0,23.3,15.8,24.0,12.8,6.4,42.3,14.5,11.2,48.5,8.9,,,25.6,0.3,22.5,6.8,3.6
Josh Reed,BUF,WR,55.9,7,8.0,8.9,,4.7,10.8,8.5,,3.5,8.0,11.5,,,,,,,,
Selvin Young,DEN,RB,55.9,8,7.0,0.7,5.4,6.4,12.0,6.0,,2.7,18.0,4.7,,,,,,,,
Isaac Bruce,LAR,WR,55.2,6,9.2,5.0,22.2,4.4,3.4,,,7.2,13.0,,,,,,,,,
Fred Taylor,JAC,RB,54.4,8,6.8,1.6,7.7,8.4,,7.0,9.8,6.3,6.8,6.8,,,,,,,,
Vonta Leach,HOU,RB,54.0,16,3.4,1.3,7.7,7.1,2.3,1.4,7.1,1.3,4.7,1.3,,1.2,0.0,2.7,1.5,7.4,3.2,3.8
Bobby Wade,MIN,TE,51.5,8,6.4,3.8,7.5,6.8,13.3,,6.0,2.6,9.3,2.2,,,,,,,,
Drew Carter,CAR,WR,51.4,7,7.3,16.9,8.0,2.7,3.6,,3.7,,1.9,14.6,,,,,,,,
Marvin Harrison,IND,WR,50.7,5,10.1,18.3,14.7,11.3,1.8,,,4.6,,,,,,,,,,
Keary Colbert,CAR,WR,50.0,8,6.3,1.9,5.5,8.2,3.6,11.4,5.9,,7.5,6.0,,,,,,,,
Randy McMichael,LAR,TE,49.8,8,6.2,4.4,6.0,3.3,5.4,13.5,4.9,6.4,5.9,,,,,,,,,
Darrell Jackson,SF,WR,49.7,7,7.1,7.6,9.1,10.9,6.8,2.6,,8.6,,4.1,,,,,,,,
Sage Rosenfels,HOU,QB,49.7,4,12.4,,,,,,7.4,23.6,7.6,11.1,,,,,,,,
Bo Scaife,TEN,TE,49.6,8,6.2,3.8,1.8,11.6,,1.3,7.5,10.9,3.2,9.5,,,,,,,,
Marc Bulger,LAR,QB,49.6,6,8.3,12.5,18.7,-1.4,2.4,,,3.0,14.4,,,,,,,,,
Jesse Chatman,MIA,RB,48.9,7,7.0,12.3,8.2,,0.2,0.0,0.0,15.2,13.0,,,,,,,,,
Trent Green,MIA,QB,48.7,5,9.7,12.8,12.4,14.7,6.3,2.5,,,,,,,,,,,,
Demetrius Williams,BAL,WR,47.5,7,6.8,8.5,2.3,8.2,11.3,7.9,6.5,2.8,,,,,,,,,,
Laurence Maroney,NE,RB,47.4,6,7.9,7.2,7.7,10.3,,,,3.1,13.2,5.9,,,,,,,,
Chris Brown,TEN,RB,47.0,5,9.4,18.8,4.6,9.6,,11.4,2.6,,,,,,,,,,,
Chris Baker,NYJ,TE,46.7,8,5.8,4.9,7.3,7.4,5.4,8.2,3.2,,2.1,8.2,,,,,,,,
Jason Wright,CLE,RB,46.6,8,5.8,0.3,0.0,4.1,2.7,14.2,18.8,,3.6,2.9,,,,,,,,
Rudi Johnson,CIN,RB,46.4,5,9.3,12.6,25.1,5.2,,,0.8,,,2.7,,,,,,,,
Bryant Johnson,ARI,WR,46.3,8,5.8,2.2,4.3,2.8,8.0,14.0,6.9,5.7,,2.4,,,,,,,,
Chester Taylor,MIN,RB,46.1,6,7.7,3.1,,,6.1,,8.3,9.6,4.7,14.3,,,,,,,,
Stephen Gostkowski,NE,K,46.0,16,2.9,5.0,5.0,5.0,4.0,4.0,6.0,7.0,7.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaun Hill,SF,QB,45.4,3,15.1,,,,,,,,,,,,,,11.5,19.1,14.8,
Alge Crumpler,ATL,TE,45.3,6,7.6,8.0,8.3,18.3,6.4,2.4,1.9,,,,,,,,,,,
Todd Heap,BAL,TE,45.1,4,11.3,6.9,20.6,10.0,7.6,,,,,,,,,,,,,
Tatum Bell,DET,RB,44.5,5,8.9,19.3,7.9,9.5,6.3,1.5,,,,,,,,,,,,
Delanie Walker,SF,TE,44.4,16,2.8,0.0,0.0,4.9,1.7,0.0,,1.4,1.0,0.0,1.2,0.0,1.5,9.1,12.6,3.3,4.3,3.4
Steve McNair,BAL,QB,44.0,5,8.8,6.1,,13.3,14.5,9.6,,,,0.5,,,,,,,,
Justin Peelle,MIA,TE,43.9,7,6.3,9.2,,1.3,13.5,1.5,0.0,8.2,10.2,,,,,,,,,
Cadillac Williams,TB,RB,43.5,4,10.9,9.4,18.1,11.9,4.1,,,,,,,,,,,,,
Correll Buckhalter,PHI,RB,43.0,8,5.4,1.8,0.3,10.3,17.8,,2.3,3.4,7.1,0.0,,,,,,,,
Quinn Sypniewski,BAL,TE,42.8,6,7.1,,3.8,,15.4,6.8,3.0,7.3,,6.5,,,,,,,,
Javon Walker,DEN,WR,41.7,3,13.9,20.9,18.0,2.8,,,,,,,,,,,,,,
Darren Sproles,LAC,RB,41.5,15,2.8,0.0,0.0,0.0,2.4,0.2,0.0,,0.2,0.0,0.0,2.0,0.1,0.0,,26.5,6.4,3.7
Alex Smith,SF,QB,41.5,7,5.9,8.6,6.5,13.6,5.7,14.6,2.5,,13.2,3.3,1.2,14.1,7.1,2.1,5.9,0.0,13.9,2.8
Justin Gage,TEN,WR,41.3,8,5.2,4.6,2.0,0.0,,4.5,12.2,9.8,3.9,4.3,,,,,,,,
Mike Sellers,WAS,TE,40.6,8,5.1,3.4,0.8,1.7,,21.0,2.5,5.2,0.4,5.6,,,,,,,,
Brandon Jones,TEN,WR,39.9,5,8.0,3.5,10.7,17.3,,6.6,,,,1.8,,,,,,,,
Brent Celek,PHI,TE,39.8,16,2.5,0.0,0.0,0.0,6.1,,3.4,1.8,0.0,1.6,0.0,0.0,0.0,2.6,0.0,8.0,5.5,10.8
Terrance Copper,NO,WR,39.6,15,2.6,0.0,1.6,4.3,,0.0,,0.0,9.0,0.0,0.0,1.5,2.2,7.4,0.0,4.9,5.8,2.9
Will Heller,SEA,TE,39.2,16,2.5,0.0,0.0,3.2,0.0,0.0,0.0,16.8,,0.0,9.5,1.7,1.3,0.0,0.0,3.5,1.3,1.9
Visanthe Shiancoe,MIN,TE,39.1,6,6.5,3.8,,8.1,7.8,,0.0,,16.0,3.4,,,,,,,,
Lawrence Vickers,CLE,RB,38.4,16,2.4,9.5,2.1,0.0,0.6,3.2,2.3,,0.3,4.7,7.2,0.4,0.0,5.2,2.6,0.0,0.0,0.3
Heath Evans,NE,RB,38.4,16,2.4,6.1,0.6,1.2,0.1,0.0,0.0,5.3,2.4,0.3,,8.6,6.1,5.9,0.0,1.4,0.0,0.4
David Martin,MIA,TE,38.1,7,5.4,1.7,3.5,6.1,1.6,3.2,16.8,5.2,,,,,,,,,,
J.P. Losman,BUF,QB,37.8,5,7.6,3.2,10.0,0.2,,,,,8.5,15.9,,,,,,,,
Mark Clayton,BAL,WR,37.5,7,5.4,,0.9,8.4,7.3,1.5,5.3,9.9,,4.2,,,,,,,,
Kyle Boller,BAL,QB,37.5,6,6.3,-1.2,16.1,3.5,,,6.0,12.3,,0.8,,,,,,,,
Michael Pittman,TB,RB,37.3,5,7.5,8.8,3.9,12.1,9.0,3.5,,,,,,,,,,,,
Ladell Betts,WAS,RB,37.3,8,4.7,8.5,6.0,3.2,,5.0,6.1,1.2,0.9,6.4,,,,,,,,
Jerheme Urban,ARI,WR,36.6,5,7.3,,,,16.3,5.8,5.2,7.1,,2.2,,,,,,,,
Leonard Weaver,SEA,RB,36.6,7,5.2,,2.3,0.3,7.2,2.5,13.3,7.8,,3.2,,,,,,,,
Ernest Wilford,JAC,TE,36.1,8,4.5,4.0,4.3,3.0,,2.2,1.4,11.3,2.3,7.6,,,,,,,,
Ben Obomanu,SEA,WR,36.0,13,2.8,,,,0.0,5.8,17.2,0.0,,1.7,2.1,0.0,0.0,0.0,2.8,2.8,1.6,2.0
Musa Smith,BAL,RB,35.9,8,4.5,10.9,2.8,7.7,5.4,3.1,4.3,0.6,,1.1,,,,,,,,
Drew Bennett,LAR,WR,35.7,6,6.0,,7.2,1.0,4.0,11.2,0.0,,12.3,,,,,,,,,
Anthony Gonzalez,IND,WR,35.7,6,6.0,,7.9,5.9,2.9,14.1,,,2.6,2.3,,,,,,,,
Vernand Morency,GB,RB,35.6,5,7.1,,,,6.5,16.1,8.4,,4.0,0.6,,,,,,,,
Samie Parker,KC,WR,35.5,7,5.1,8.8,5.0,3.2,,10.8,1.8,1.7,,4.2,,,,,,,,
Glenn Holt,CIN,WR,35.5,8,4.4,0.0,16.2,0.0,0.0,,3.4,9.4,3.2,3.3,,,,,,,,
Bubba Franks,GB,TE,35.0,5,7.0,3.7,12.0,7.5,7.0,4.8,,,,,,,,,,,,
Reuben Droughns,NYG,RB,34.9,8,4.4,0.5,1.4,12.3,0.8,1.5,15.0,0.7,2.7,,,,,,,,,
Maurice Morris,SEA,RB,34.8,5,7.0,11.9,,,2.7,,0.4,8.0,,11.8,,,,,,,,
Joe Horn,ATL,WR,34.5,8,4.3,2.4,5.4,6.6,1.5,2.3,4.5,5.5,,6.3,,,,,,,,
Anthony Fasano,DAL,TE,34.3,16,2.1,0.0,2.2,1.3,2.4,1.2,3.6,3.4,,0.0,1.9,0.0,0.0,9.6,0.0,2.0,2.2,4.5
Jeff Webb,KC,WR,33.7,6,5.6,,9.7,0.0,0.0,4.6,14.8,,,4.6,,,,,,,,
Aaron Stecker,NO,RB,33.3,8,4.2,6.1,0.0,4.0,,3.9,4.7,3.2,5.9,5.5,,,,,,,,
David Carr,CAR,QB,33.3,6,5.6,,,2.1,11.0,7.4,,,6.2,6.3,,,0.3,,,,,
Robert Royal,BUF,TE,32.6,6,5.4,2.2,1.5,,6.1,7.4,,,3.9,11.5,,,,,,,,
Laurent Robinson,ATL,WR,32.1,6,5.4,6.2,,,7.1,6.7,1.8,8.3,,2.0,,,,,,,,
Matt Moore,CAR,QB,31.6,9,3.5,,,,,1.7,0.0,,,-0.6,-2.0,,0.6,,0.8,8.8,9.3,13.0
Michael Bennett,Multi,RB,31.6,9,3.5,5.4,6.6,4.6,0.6,-0.2,2.9,2.2,8.3,1.2,,,,,,,,
Troy Williamson,MIN,WR,31.2,6,5.2,4.2,4.3,,4.3,,14.9,3.5,0.0,,,,,,,,,
David Anderson,HOU,WR,31.1,5,6.2,,,,1.9,2.9,6.3,14.5,5.5,,,,,,,,,
Nick Folk,DAL,K,31.0,16,1.9,6.0,4.0,4.0,5.0,1.0,3.0,3.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Turner,LAC,RB,31.0,8,3.9,4.1,3.7,1.2,-0.2,20.7,0.8,,1.0,-0.3,,,,,,,,
Daniel Graham,DEN,TE,30.9,8,3.9,5.4,1.9,0.0,7.5,3.0,,1.9,4.0,7.2,,,,,,,,
Leonard Pope,ARI,TE,30.5,7,4.4,5.2,10.0,,0.0,1.5,1.3,12.5,,0.0,,,,,,,,
Michael Robinson,SF,RB,30.4,15,2.0,0.0,0.3,0.8,2.8,1.0,,3.7,7.9,8.9,0.0,0.0,2.2,0.0,1.5,1.3,,0.0
Marcus Pollard,SEA,TE,30.3,5,6.1,9.3,,1.4,10.3,4.8,4.5,,,,,,,,,,,
Matt Leinart,ARI,QB,30.1,5,6.0,7.6,13.6,2.3,4.6,2.0,,,,,,,,,,,,
Jacoby Jones,HOU,WR,29.8,14,2.1,5.7,0.0,5.9,,,0.0,4.1,10.1,0.0,,0.0,1.6,0.0,0.0,0.0,0.0,2.4
Dante Rosario,CAR,TE,28.8,16,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.5,0.0,6.4,2.3,12.6
Ahmad Bradshaw,NYG,RB,28.2,12,2.4,0.0,2.1,0.0,0.0,,,,0.0,,0.0,0.0,2.9,0.2,0.0,1.9,21.1,
Chris Henry,TEN,RB,28.2,3,9.4,,,,,,,14.9,10.8,2.5,,,,,,,,
Jabar Gaffney,NE,WR,27.8,7,4.0,1.5,1.6,9.5,,1.5,3.6,2.2,7.9,,,,,,,,,
Michael Gaines,BUF,TE,27.5,7,3.9,,2.4,1.5,12.0,2.6,,1.7,2.1,5.2,,,,,,,,
Travis Minor,LAR,RB,27.4,8,3.4,0.0,0.4,0.0,2.9,9.3,5.5,8.8,0.5,,,,,,,,,
Eric Moulds,TEN,WR,27.2,5,5.4,1.4,3.8,4.0,,7.1,10.9,,,,,,,,,,,
Kyle Orton,CHI,QB,27.1,3,9.0,,,,,,,,,,,,,,,5.5,8.2,13.4
Jeff Reed,PIT,K,27.0,8,3.4,4.0,2.0,4.0,2.0,3.0,,4.0,3.0,5.0,,,,,,,,
Maurice Hicks,SF,RB,26.9,8,3.4,0.9,5.1,0.0,2.0,0.1,,3.2,3.4,12.2,,,,,,,,
Kelly Holcomb,MIN,QB,26.6,3,8.9,,,6.8,12.3,,,,7.5,,,,,,,,,
Sam Gado,Multi,RB,26.5,3,8.8,,,11.1,,6.3,9.1,,,,,,,,,,,
Matt Spaeth,PIT,TE,26.4,14,1.9,7.5,9.0,,,0.0,,8.3,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Adam Vinatieri,IND,K,26.0,16,1.6,5.0,1.0,3.0,5.0,3.0,,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cecil Sapp,DEN,RB,25.8,7,3.7,0.7,10.4,2.7,2.0,,,7.4,1.4,1.2,,,,,,,,
Ben Hartsock,TEN,TE,25.8,16,1.6,0.0,0.0,1.2,,1.7,2.6,3.2,0.0,2.1,1.9,0.0,3.7,0.0,2.6,0.0,3.7,3.1
J.J. Arrington,ARI,RB,25.6,7,3.7,0.6,7.2,1.5,,4.6,0.0,8.9,,2.8,,,,,,,,
B.J. Askew,TB,RB,25.2,9,2.8,0.0,1.1,0.0,2.7,1.3,6.3,7.6,4.5,1.7,,,,,,,,
Kyle Brady,NE,TE,24.7,6,4.1,,0.0,3.0,,1.7,7.1,10.0,2.9,,,,,,,,,
Kris Wilson,KC,TE,24.6,7,3.5,0.6,7.4,4.3,3.4,5.1,,2.2,,1.6,,,,,,,,
Sean McHugh,DET,TE,24.5,6,4.1,6.5,5.7,,3.3,1.3,,,2.1,5.6,,,,,,,,
Reggie Kelly,CIN,TE,24.1,7,3.4,2.3,1.8,1.4,6.1,,7.5,,1.5,3.5,,,,,,,,
Phil Dawson,CLE,K,24.0,16,1.5,1.0,6.0,3.0,3.0,2.0,5.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Hurd,DAL,WR,24.0,8,3.0,12.1,3.8,3.5,1.4,3.2,0.0,0.0,,0.0,,,,,,,,
Craig Davis,LAC,WR,23.7,4,5.9,3.5,,13.1,2.2,,4.9,,,,,,,,,,,
Quinn Gray,JAC,QB,23.7,4,5.9,,,,,,-0.1,-1.0,8.0,16.8,,,,,,,,
Ben Utecht,IND,TE,23.7,6,4.0,2.9,8.1,3.0,,,,1.8,6.1,1.8,,,,,,,,
Mike Karney,NO,RB,23.7,8,3.0,0.0,8.3,1.4,,8.1,1.4,2.7,0.0,1.8,,,,,,,,
Glenn Martinez,DEN,WR,23.6,4,5.9,,,,,13.0,,2.1,2.8,5.7,,,,,,,,
Justin Griffith,LV,RB,23.5,7,3.4,11.1,1.7,2.7,1.8,,,1.7,0.6,3.9,,,,,,,,
Matt Jones,JAC,WR,23.2,4,5.8,,6.6,,,4.0,4.8,,7.8,,,,,,,,,
John Broussard,JAC,WR,22.6,3,7.5,13.5,,,,,,0.0,,9.1,,,,,,,,
Hank Baskett,PHI,WR,22.3,6,3.7,0.0,3.6,,0.0,,1.6,5.3,,11.8,,,,,,,,
Le'Ron McClain,BAL,RB,22.3,16,1.4,4.3,2.5,1.1,0.0,0.2,0.3,0.0,,0.3,1.4,0.0,8.3,0.0,1.9,0.0,0.2,1.8
Tim Carter,CLE,WR,22.0,4,5.5,3.2,,2.4,,14.0,,,2.4,,,,,,,,,
Trent Dilfer,SF,QB,22.0,3,7.3,,,,1.1,7.4,,13.5,,,,,,,,,,
Joel Dreessen,HOU,TE,21.5,13,1.7,,,,0.0,0.0,1.8,0.0,9.8,0.0,,8.0,0.0,1.9,0.0,0.0,0.0,0.0
Olindo Mare,NO,K,21.0,8,2.6,1.0,2.0,2.0,,1.0,4.0,2.0,4.0,5.0,,,,,,,,
Seneca Wallace,SEA,QB,20.9,10,2.1,,,,2.7,1.3,3.9,0.0,,,0.0,0.0,,,0.0,0.0,0.6,12.4
Billy Miller,NO,TE,20.5,5,4.1,0.0,,,,,4.6,1.7,3.7,10.5,,,,,,,,
Lawrence Tynes,NYG,K,20.0,16,1.3,2.0,1.0,3.0,1.0,5.0,4.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedrick Wilson,PIT,WR,20.0,5,4.0,3.7,2.2,0.0,,11.9,,2.2,,,,,,,,,,
Mason Crosby,GB,K,20.0,16,1.3,1.0,5.0,4.0,2.0,2.0,2.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shayne Graham,CIN,K,20.0,16,1.3,1.0,6.0,1.0,1.0,,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Hanson,DET,K,20.0,8,2.5,3.0,2.0,3.0,4.0,0.0,,2.0,1.0,5.0,,,,,,,,
Matt Schobel,PHI,TE,19.9,7,2.8,0.0,2.2,3.7,2.1,,1.4,8.3,2.2,,,,,,,,,
D.J. Hackett,SEA,WR,19.5,2,9.8,1.7,,,,,,,,17.8,,,,,,,,
Robert Ferguson,MIN,WR,19.2,4,4.8,,5.9,,,,3.5,,4.4,5.4,,,,,,,,
Kris Brown,HOU,K,19.0,9,2.1,2.0,4.0,3.0,1.0,1.0,0.0,4.0,1.0,3.0,,,,,,,,
Maurice Stovall,TB,TE,19.0,6,3.2,0.0,0.0,,,0.0,,7.4,9.7,1.9,,,,,,,,
Ryan Longwell,MIN,K,19.0,8,2.4,3.0,2.0,1.0,1.0,,4.0,2.0,1.0,5.0,,,,,,,,
Greg Estandia,JAC,TE,18.9,5,3.8,1.6,,3.3,,6.8,,3.2,4.0,,,,,,,,,
Gus Frerotte,LAR,QB,18.8,4,4.7,,,,1.2,18.6,-1.5,,0.5,,,,,,,,,
Mack Strong,SEA,RB,18.1,4,4.5,6.0,7.0,2.9,2.2,,,,,,,,,,,,,
Jerome Harrison,CLE,RB,18.1,8,2.3,0.0,,,,,8.2,,3.2,0.0,,,,0.0,2.1,0.0,,4.6
George Wrighster,JAC,TE,18.1,7,2.6,1.3,2.8,3.1,,,7.1,1.5,0.0,2.3,,,,,,,,
Mewelde Moore,MIN,RB,17.9,3,6.0,,12.6,5.3,,,,,,0.0,,,,,,,,
Marques Hagans,LAR,QB,17.7,3,5.9,,,,,2.1,12.0,3.6,,,,,,,,,,
Troy Walters,DET,WR,17.2,8,2.2,0.0,0.0,2.3,11.6,1.5,,0.0,1.8,0.0,,,,,,,,
Kerry Collins,TEN,QB,17.1,4,4.3,0.0,,0.9,,,5.0,11.2,,,,,,,,,,
Michael Clayton,TB,WR,17.1,6,2.9,2.1,0.0,2.4,2.3,,7.3,3.0,,,,,,,,,,
Jay Feely,MIA,K,17.0,16,1.1,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bryant,TB,K,17.0,16,1.1,0.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Brown,SEA,K,17.0,16,1.1,2.0,2.0,3.0,2.0,0.0,2.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcom Floyd,LAC,WR,16.7,6,2.8,0.0,2.9,3.5,5.8,0.0,4.5,,,,,,,,,,,
Lorenzo Neal,LAC,RB,16.7,8,2.1,2.4,7.1,2.6,2.7,0.3,1.4,,0.2,0.0,,,,,,,,
Devin Aromashodu,IND,WR,16.6,6,2.8,,,,,,,,,,,,0.0,0.0,2.0,5.7,7.2,1.7
John Carney,Multi,K,16.0,7,2.3,,1.0,2.0,,2.0,4.0,1.0,3.0,3.0,,,,,,,,
Mike Nugent,NYJ,K,16.0,16,1.0,2.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,Multi,WR,16.0,5,3.2,2.1,,3.4,0.0,,6.5,,4.0,,,,,,,,,
Sebastian Janikowski,LV,K,16.0,16,1.0,3.0,1.0,2.0,5.0,,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil Rackers,ARI,K,16.0,8,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,,1.0,,,,,,,,
Jeb Putzier,HOU,TE,15.9,5,3.2,,1.6,3.9,1.2,,,7.7,1.5,,,,,,,,,
Jerramy Stevens,TB,TE,15.8,5,3.2,0.0,,,,3.4,,5.9,6.5,0.0,,,,,,,,
Brad Hoover,CAR,RB,15.6,7,2.2,1.6,,2.9,3.9,1.8,1.6,,0.6,3.2,,,,,,,,
Aaron Rodgers,GB,QB,15.6,2,7.8,,,,,,,,,,0.6,,,15.0,,,,
Justin McCareins,NYJ,WR,15.1,6,2.5,2.0,2.0,2.1,0.0,,,,2.8,6.2,,,,,,,,
Rob Bironas,TEN,K,15.0,16,0.9,1.0,2.0,4.0,,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Akers,PHI,K,15.0,16,0.9,1.0,0.0,8.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Gould,CHI,K,15.0,16,0.9,0.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jameel Cook,HOU,RB,14.4,7,2.1,0.0,0.0,4.7,9.4,0.0,,,0.0,0.3,,,,,,,,
Tony Curtis,DAL,TE,14.3,4,3.6,0.0,7.2,,,0.0,,,,7.1,,,,,,,,
T.J. Duckett,DET,RB,14.3,4,3.6,0.4,,,,,,3.0,0.1,10.8,,,,,,,,
John Kasay,CAR,K,14.0,8,1.8,3.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
Vinny Testaverde,CAR,QB,14.0,2,7.0,,,,,,12.2,,1.8,,,,,,,,,
Shaun Suisham,WAS,K,14.0,16,0.9,1.0,2.0,2.0,,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooks Bollinger,MIN,QB,14.0,3,4.7,,1.0,,,,,,5.3,7.7,,,,,,,,
L.J. Smith,PHI,TE,13.8,5,2.8,3.4,3.2,,,,1.8,,0.0,5.4,,,,,,,,
Antonio Chatman,CIN,WR,13.8,4,3.5,,,,5.8,,3.9,,1.6,2.5,,,,,,,,
Peerless Price,BUF,WR,13.8,4,3.5,0.8,6.3,4.3,2.4,,,,,,,,,,,,,
Jeremi Johnson,CIN,RB,13.3,7,1.9,1.4,,1.2,1.7,,0.0,0.1,1.8,7.1,,,,,,,,
Rian Lindell,BUF,K,13.0,16,0.8,2.0,0.0,1.0,2.0,3.0,,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ramsey,DEN,QB,12.9,1,12.9,,,,,,,,,12.9,,,,,,,,
Martrez Milner,ATL,TE,12.9,5,2.6,,,1.7,,2.8,2.5,3.0,,2.9,,,,,,,,
Korey Hall,GB,RB,12.9,14,0.9,0.0,4.0,0.0,1.2,0.0,3.4,,1.2,0.0,1.6,0.0,1.5,0.0,0.0,0.0,,
Josh Cribbs,CLE,WR,12.8,16,0.8,1.7,1.1,0.7,0.2,1.1,0.4,,1.8,0.0,0.0,0.3,0.0,0.1,3.2,0.0,2.2,0.0
