Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Doug Gabriel,LV,WR,110.9,13,8.5,,,11.5,,,13.4,15.1,0.0,7.2,16.8,4.7,3.3,4.8,4.4,1.9,3.8,24.0
Antwaan Randle El,PIT,WR,110.7,16,6.9,17.5,10.5,7.6,,8.7,5.7,0.0,6.6,4.1,10.9,9.6,2.5,9.7,5.1,7.0,2.8,2.4
Marshall Faulk,LAR,RB,110.3,15,7.4,2.6,4.3,17.1,7.0,,9.8,8.7,3.6,,10.4,1.3,2.4,0.3,9.7,13.8,13.9,5.4
Arizona Cardinals,ARI,DST,110.0,16,6.9,9.0,7.0,-4.0,17.0,4.0,,19.0,4.0,1.0,0.0,8.0,0.0,15.0,7.0,6.0,12.0,5.0
Philadelphia Eagles,PHI,DST,110.0,16,6.9,11.0,16.0,2.0,16.0,7.0,,17.0,-3.0,5.0,5.0,5.0,12.0,0.0,7.0,3.0,4.0,3.0
Dallas Clark,IND,TE,109.8,14,7.8,,1.4,3.4,8.7,6.6,6.1,14.1,,1.4,9.8,24.5,3.9,5.7,3.4,13.5,7.3,
Corey Bradford,HOU,WR,109.4,12,9.1,,6.9,,1.8,15.5,7.8,,1.8,18.1,,5.0,9.9,,5.0,4.1,20.1,13.4
Chris Henry,CIN,WR,109.2,11,9.9,,8.5,15.1,5.4,17.5,1.5,,4.2,10.7,,12.1,14.3,10.2,,,9.7,
Green Bay Packers,GB,DST,109.0,16,6.8,3.0,1.0,5.0,4.0,33.0,,7.0,4.0,5.0,9.0,10.0,4.0,11.0,4.0,-4.0,4.0,9.0
Samie Parker,KC,WR,107.3,11,9.8,4.3,11.6,10.1,,,4.5,,,,,10.3,12.6,7.9,12.9,14.7,15.8,2.6
Frank Gore,SF,RB,106.9,14,7.6,5.8,1.5,5.7,1.2,5.5,,14.9,4.3,4.6,5.5,,,6.3,2.1,16.6,18.8,14.1
Isaac Bruce,LAR,WR,106.5,11,9.7,15.1,11.4,2.1,,,,,,,2.6,18.3,19.4,7.3,11.6,3.6,13.3,1.8
Cleveland Browns,CLE,DST,106.0,16,6.6,6.0,5.0,6.0,,14.0,4.0,6.0,5.0,4.0,6.0,16.0,6.0,4.0,2.0,10.0,0.0,12.0
Marcel Shipp,ARI,RB,105.6,15,7.0,3.5,14.3,7.7,14.4,4.8,,7.2,10.9,3.4,2.0,4.1,8.4,,3.9,6.2,4.2,10.6
San Francisco 49ers,SF,DST,105.0,16,6.6,9.0,0.0,13.0,14.0,7.0,,-3.0,15.0,0.0,12.0,1.0,7.0,8.0,-1.0,6.0,6.0,11.0
Darrell Jackson,SEA,WR,104.9,6,17.5,18.5,21.1,20.5,18.5,,,,,,,,,,,19.9,6.4,
Michael Jenkins,ATL,WR,104.8,14,7.5,11.0,3.2,14.8,2.2,8.5,4.4,1.8,,,,17.9,0.0,6.2,6.3,2.1,15.4,11.0
Kyle Boller,BAL,QB,104.4,9,11.6,3.8,,,,,,,,,0.6,10.2,17.4,15.0,10.3,23.0,21.7,2.4
Shawn Bryson,DET,RB,102.0,16,6.4,1.8,1.6,,2.7,16.5,4.1,8.4,9.6,10.5,8.1,4.8,9.4,9.5,2.7,2.5,1.4,8.4
Dennis Northcutt,CLE,WR,101.4,16,6.3,5.6,6.9,1.7,,5.3,10.0,0.0,0.0,20.1,7.1,1.7,9.7,5.5,5.9,4.5,7.3,10.1
Josh McCown,ARI,QB,101.4,9,11.3,0.1,,2.9,26.6,20.8,,7.8,8.0,,,,,,,-1.5,18.6,18.1
Brandon Stokley,IND,WR,101.3,13,7.8,15.3,4.4,1.9,0.0,11.9,7.8,3.4,,7.4,19.3,6.0,1.8,,,4.9,17.2,
Braylon Edwards,CLE,WR,101.2,10,10.1,3.6,19.7,8.3,,,,6.0,5.2,1.2,8.4,15.0,8.2,25.6,,,,
Steve Heiden,CLE,TE,101.1,15,6.7,6.2,28.4,3.2,,3.1,7.8,2.8,8.3,3.5,1.0,7.1,10.5,1.4,11.7,2.8,3.3,
Antowain Smith,NO,RB,100.5,16,6.3,0.2,1.5,2.2,1.1,5.0,20.8,9.0,3.3,13.7,,3.2,4.5,6.0,16.2,2.5,5.8,5.5
Aaron Stecker,NO,RB,99.4,14,7.1,0.3,,0.0,,-0.4,10.6,9.5,6.9,6.6,,15.7,7.0,10.0,6.7,16.1,3.8,6.6
Mike Alstott,TB,RB,99.2,15,6.6,1.7,10.8,1.4,2.7,3.1,3.3,,5.4,10.2,18.9,8.0,10.2,,4.2,3.0,12.7,3.6
Shaun McDonald,LAR,WR,99.0,15,6.6,15.0,1.9,0.0,21.1,10.5,,4.0,6.1,,4.6,6.7,3.8,4.7,3.8,11.1,2.3,3.4
Jerome Bettis,PIT,RB,98.8,12,8.2,,,,,14.0,0.4,5.6,2.2,,8.8,0.0,0.9,12.7,22.1,1.6,8.4,22.1
T.J. Duckett,ATL,RB,98.3,14,7.0,7.5,7.8,13.5,10.0,3.0,0.5,,,,7.8,14.0,13.2,1.6,7.3,-0.2,9.2,3.1
Greg Jones,JAC,RB,98.0,14,7.0,2.0,2.9,0.7,1.6,2.4,15.7,,0.2,8.7,18.3,6.0,13.8,12.2,6.1,7.4,,
Troy Brown,NE,WR,97.6,12,8.1,11.1,11.7,8.3,4.5,1.2,,,,16.7,6.6,,3.5,11.4,16.5,0.0,6.1,
Benjamin Watson,NE,TE,97.1,15,6.5,7.5,1.7,2.0,3.3,10.3,1.6,,0.0,6.6,18.7,10.6,4.4,6.3,6.5,,5.7,11.9
New England Patriots,NE,DST,97.0,16,6.1,5.0,9.0,7.0,-4.0,2.0,0.0,,7.0,-2.0,5.0,4.0,4.0,11.0,18.0,19.0,11.0,1.0
Dante Hall,KC,RB,96.7,16,6.0,1.8,1.8,4.8,14.5,,3.5,6.9,3.6,6.1,3.8,2.1,14.6,14.1,6.2,0.0,1.8,11.1
Jonathan Wells,HOU,RB,96.4,13,7.4,3.0,2.2,,3.5,2.4,2.6,,,21.1,16.5,-0.2,3.9,3.4,0.3,22.8,14.9,
David Garrard,JAC,QB,95.8,7,13.7,,,,,,,,,,,1.2,16.7,11.9,23.9,17.3,19.7,5.1
Az-Zahir Hakim,NO,WR,94.9,11,8.6,,,,0.0,15.8,14.5,22.0,,2.0,,6.1,0.0,,13.2,6.5,1.7,13.1
Las Vegas Raiders,LV,DST,93.0,16,5.8,1.0,4.0,5.0,10.0,,2.0,6.0,17.0,5.0,4.0,12.0,8.0,2.0,2.0,10.0,4.0,1.0
Roddy White,ATL,WR,92.8,14,6.6,,0.0,,3.2,0.2,2.0,4.0,,9.6,10.4,14.8,4.5,6.5,13.8,2.9,6.1,14.8
Ricky Proehl,CAR,WR,92.3,13,7.1,0.0,8.5,2.9,,2.1,16.0,,3.8,7.2,,3.9,3.4,1.6,12.6,,18.4,11.9
Artose Pinner,DET,RB,92.0,14,6.6,0.0,,,5.9,9.2,3.0,5.6,2.8,11.7,1.9,0.7,2.5,19.3,6.3,10.3,12.8,
Brooks Bollinger,NYJ,QB,91.8,11,8.4,,,,6.0,,,4.6,,12.9,-3.6,1.4,15.5,4.6,14.4,22.1,6.6,7.3
Kelly Holcomb,BUF,QB,91.6,10,9.2,,0.0,,1.1,11.9,10.7,14.4,12.4,,0.3,,,,,12.3,20.4,8.1
Alex Smith,TB,TE,89.7,16,5.6,19.4,1.2,1.4,1.7,9.6,2.0,2.1,6.3,7.1,0.0,7.3,3.4,2.6,4.1,6.6,15.5,9.4
Kyle Orton,CHI,QB,89.3,15,6.0,3.6,10.0,-4.0,,10.1,11.1,9.6,13.2,6.1,0.4,7.2,9.3,0.7,9.1,0.5,,2.4
Bryant Johnson,ARI,WR,89.2,14,6.4,4.7,3.5,2.0,9.0,2.9,,4.1,3.4,18.6,,,12.7,5.8,11.1,2.2,5.6,3.6
Josh Reed,BUF,WR,88.6,16,5.5,1.6,13.1,4.4,2.4,3.3,2.7,13.1,3.9,,3.8,1.9,3.9,5.5,15.6,2.9,9.0,1.5
Arnaz Battle,SF,WR,88.5,9,9.8,17.7,9.0,18.4,,,,,,3.7,0.0,2.1,20.9,,,,8.5,8.2
J.J. Arrington,ARI,RB,87.9,15,5.9,6.7,,2.3,1.3,3.6,,5.7,2.3,10.2,9.8,14.8,5.3,10.5,4.2,3.5,2.3,5.4
Patrick Pass,NE,RB,87.2,10,8.7,,,2.9,14.1,11.0,27.3,,5.0,,,10.9,9.4,,,1.4,2.6,2.6
Jeb Putzier,DEN,TE,87.1,15,5.8,13.7,2.6,,3.5,4.1,6.2,4.9,5.9,,8.3,3.6,10.9,9.0,1.8,8.6,2.7,1.3
Daunte Culpepper,MIN,QB,85.2,7,12.2,5.2,8.4,27.5,11.0,,6.9,23.3,2.9,,,,,,,,,
J.P. Losman,BUF,QB,85.0,9,9.4,13.9,5.8,3.0,4.8,,,,,,13.8,11.7,6.1,20.0,5.9,,,
Robert Ferguson,GB,WR,83.6,11,7.6,1.4,14.7,16.8,7.4,17.4,,7.2,,,,1.5,3.5,7.7,4.8,1.2,,
Scottie Vines,DET,WR,82.4,12,6.9,,,,,2.0,2.3,8.4,11.8,19.9,3.7,,13.0,3.0,3.2,6.7,0.0,8.4
Zach Hilton,NO,TE,80.6,12,6.7,1.3,,0.0,,1.2,2.8,,,3.3,,13.2,12.3,9.0,8.1,1.7,15.3,12.4
Deuce McAllister,NO,RB,80.2,5,16.0,20.9,15.1,18.2,16.6,9.4,,,,,,,,,,,,
D.J. Hackett,SEA,WR,80.0,10,8.0,,,,0.0,9.3,,7.6,,,15.8,18.7,6.7,5.2,7.3,,1.5,7.9
Mike McMahon,PHI,QB,78.1,9,8.7,,0.8,,,,,,,,1.5,23.0,5.8,-0.2,5.8,3.6,22.1,15.7
Reggie Williams,JAC,WR,77.8,12,6.5,8.1,7.8,8.4,5.2,7.1,8.0,,,,,1.9,0.0,,3.8,10.5,7.8,9.2
Justin Gage,CHI,WR,77.6,12,6.5,2.0,3.1,0.0,,,,,6.7,12.8,1.6,15.1,7.2,,2.1,4.9,3.4,18.7
Alvin Pearman,JAC,RB,76.9,16,4.8,0.2,0.0,4.0,8.2,4.4,10.7,,6.0,9.1,2.3,4.1,4.7,0.9,0.0,1.8,9.6,10.9
Bo Scaife,TEN,TE,76.3,13,5.9,4.2,0.0,0.0,16.9,,1.9,3.4,6.9,10.9,,,,11.3,3.2,3.3,4.8,9.5
Anthony Wright,BAL,QB,76.2,8,9.5,8.6,10.5,,4.0,15.0,10.4,7.7,10.3,9.7,,,,,,,,
Troy Williamson,MIN,WR,76.0,13,5.9,0.0,6.4,17.3,13.9,,7.5,2.3,4.6,5.6,2.1,2.3,,,3.3,,6.6,4.1
Devery Henderson,NO,WR,75.2,14,5.4,,7.2,12.5,1.7,0.0,16.2,4.1,2.4,0.0,,0.0,10.0,7.2,1.8,1.1,,11.0
Donald Lee,GB,TE,74.4,14,5.3,,,0.0,8.6,9.6,,5.1,5.8,5.1,6.1,7.7,4.1,6.7,5.0,3.6,4.0,3.0
Wes Welker,MIA,WR,72.9,16,4.6,10.0,4.1,0.5,,4.4,12.7,6.1,4.7,1.6,8.1,3.2,2.6,8.0,0.0,2.9,0.0,4.0
Courtney Anderson,LV,TE,72.3,12,6.0,16.8,,15.0,5.2,,3.4,0.0,0.0,4.6,2.8,3.5,10.0,8.6,2.4,,,
Koren Robinson,MIN,WR,71.4,14,5.1,,,0.4,0.0,,1.4,2.9,0.0,1.5,5.4,8.1,6.9,25.7,9.9,6.4,1.5,1.3
Tim Dwight,NE,WR,71.3,16,4.5,7.5,5.2,0.0,12.1,1.1,5.8,,1.5,0.0,10.0,0.0,14.3,0.0,0.0,3.7,0.0,10.1
Cedrick Wilson,PIT,WR,71.1,15,4.7,4.6,9.6,3.6,,3.2,2.1,0.0,,2.0,7.8,3.5,7.4,10.5,4.9,3.6,8.3,0.0
Reche Caldwell,LAC,WR,70.2,13,5.4,2.6,,,11.6,1.7,4.5,13.7,2.6,9.3,,7.0,0.0,0.0,6.9,6.5,,3.8
New Orleans Saints,NO,DST,70.0,16,4.4,10.0,2.0,5.0,12.0,-4.0,3.0,3.0,6.0,9.0,,5.0,2.0,6.0,-2.0,5.0,7.0,1.0
Mike Williams,DET,WR,70.0,13,5.4,7.3,0.0,,5.2,1.7,4.7,14.5,5.7,8.3,,,14.4,1.6,1.6,1.9,3.1,
Kyle Johnson,DEN,RB,69.9,13,5.4,10.1,6.3,0.5,0.8,1.1,7.2,11.7,7.6,,2.7,,2.3,1.9,13.0,,,4.7
Kevin Faulk,NE,RB,69.5,8,8.7,5.9,6.0,15.5,,,,,,,,,,12.1,14.5,4.6,9.7,1.2
David Martin,GB,TE,69.4,10,6.9,1.6,,2.0,18.3,8.7,,5.0,,,,,14.1,5.7,8.8,3.4,1.8,
Michael Clayton,TB,WR,69.4,11,6.3,9.7,14.4,9.4,3.1,,4.9,,7.0,4.2,,7.8,,,2.2,4.6,2.1,
Ike Hilliard,TB,WR,69.2,13,5.3,1.4,3.5,3.4,,7.7,3.9,,1.7,6.8,12.7,,,4.3,8.2,10.0,1.6,4.0
Nate Burleson,MIN,WR,68.2,12,5.7,7.5,7.8,,,,,6.7,1.4,9.6,3.0,,0.0,4.6,4.0,4.4,6.6,12.6
Patrick Crayton,DAL,WR,68.1,11,6.2,20.9,1.5,7.9,13.3,5.0,8.6,,,,,,,0.0,0.0,3.4,0.0,7.5
Verron Haynes,PIT,RB,67.7,14,4.8,9.3,4.2,3.5,,1.4,2.0,3.5,0.7,1.0,13.1,2.7,,,5.7,3.6,14.0,3.0
Doug Jolley,NYJ,TE,67.4,11,6.1,3.8,,,3.5,7.6,,,,2.2,4.5,1.4,10.2,4.6,3.5,25.2,,0.9
Mike Sellers,WAS,TE,67.3,12,5.6,,0.0,,7.4,7.2,1.2,16.1,1.3,11.7,7.7,0.0,,,,7.3,0.0,7.4
Houston Texans,HOU,DST,66.0,16,4.1,1.0,1.0,,3.0,-1.0,1.0,5.0,7.0,2.0,4.0,-2.0,8.0,12.0,4.0,15.0,-1.0,7.0
Keary Colbert,CAR,WR,65.8,12,5.5,3.1,,,9.2,0.0,8.3,,11.2,2.8,10.9,,7.8,5.4,4.0,,0.0,3.1
Obafemi Ayanbadejo,ARI,RB,65.7,14,4.7,8.1,4.6,1.5,5.7,6.4,,0.0,1.3,4.7,14.2,0.6,,5.9,,1.6,4.0,7.1
Maurice Hicks,SF,RB,65.5,14,4.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,15.7,7.7,11.5,1.2,0.1,18.2,11.1
Brandon Jones,TEN,WR,65.0,9,7.2,5.0,4.9,15.0,4.3,5.1,13.2,13.0,,,,3.1,1.4,,,,,
Ladell Betts,WAS,RB,63.6,12,5.3,4.1,3.2,,3.5,4.6,,10.5,0.2,4.0,13.5,,,,1.1,10.4,5.5,3.0
Roydell Williams,TEN,WR,62.9,7,9.0,,,,5.3,,,9.3,5.5,11.1,,7.8,18.5,5.4,,,,
Adrian Peterson,CHI,RB,62.9,13,4.8,,,1.7,,1.9,1.7,,1.9,13.1,18.0,3.7,2.7,4.8,0.3,0.6,3.0,9.5
Jerald Sowell,NYJ,RB,61.6,15,4.1,8.2,9.4,6.1,1.5,0.0,,4.4,,12.3,2.8,2.8,2.2,0.0,6.0,2.9,1.3,1.7
Adam Bergen,ARI,TE,61.0,14,4.4,2.0,3.5,1.9,,,,1.7,1.7,2.5,4.2,13.5,1.2,0.0,7.1,4.8,9.4,7.5
Brian Griese,TB,QB,60.6,6,10.1,12.3,5.2,11.6,14.8,7.8,8.9,,,,,,,,,,,
Jamie Martin,LAR,QB,59.7,8,7.5,,,,,,5.4,7.7,9.8,,,12.4,0.6,,,2.3,15.3,6.2
Ahman Green,GB,RB,59.2,5,11.8,14.2,14.9,11.5,9.9,,,8.7,,,,,,,,,,
Desmond Clark,CHI,TE,58.9,14,4.2,5.6,3.9,0.0,,2.9,17.9,9.0,1.7,2.0,6.3,,3.3,2.6,3.7,0.0,0.0,
Frisman Jackson,CLE,WR,58.7,9,6.5,26.8,2.1,4.9,,0.0,,,,,,,8.8,3.5,,4.1,7.1,1.4
Travis Henry,TEN,RB,58.2,9,6.5,3.5,8.6,2.6,,,,,0.2,,,,11.0,5.6,10.3,,10.5,5.9
Charlie Frye,CLE,QB,58.0,7,8.3,,,,,,,,,,,0.3,-2.0,18.0,14.9,7.0,9.0,10.8
Daniel Graham,NE,TE,57.5,7,8.2,2.7,7.1,,,22.9,1.5,,2.5,15.1,,,5.7,,,,,
Courtney Roby,TEN,WR,57.5,12,4.8,0.0,3.4,,,,2.8,4.1,21.3,3.9,,4.4,1.4,,0.0,8.4,6.0,1.8
Cedric Houston,NYJ,RB,56.8,10,5.7,,,,,,,0.0,,1.0,5.3,1.7,1.2,2.1,13.4,16.4,2.6,13.1
Justin Griffith,ATL,RB,56.6,14,4.0,1.1,1.2,2.1,0.5,7.2,9.5,4.7,,2.8,,,4.1,3.3,3.2,1.8,8.4,6.7
Dominic Rhodes,IND,RB,56.6,13,4.4,,1.0,,,9.6,10.7,5.0,,6.4,0.0,6.6,0.1,0.0,0.0,2.6,8.3,6.3
Bryan Fletcher,IND,TE,56.2,10,5.6,0.0,,4.6,5.8,,,0.0,,4.2,,9.6,11.8,10.2,6.1,,3.9,
Josh Brown,SEA,K,56.0,16,3.5,2.0,3.0,4.0,2.0,4.0,6.0,1.0,,3.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,2.0
William Henderson,GB,RB,55.9,14,4.0,5.0,7.7,1.9,6.2,1.8,,2.8,1.9,6.6,4.4,1.8,0.0,,7.8,6.0,,2.0
Kris Mangum,CAR,TE,55.2,12,4.6,4.2,3.8,5.2,8.4,6.1,,,7.1,2.3,,,3.8,,7.0,0.8,6.5,0.0
Lorenzo Neal,LAC,RB,54.3,15,3.6,3.1,2.5,2.8,1.4,0.1,6.9,3.6,5.1,2.2,,13.2,1.7,2.1,7.7,1.7,0.2,
Mike Vanderjagt,IND,K,52.0,16,3.3,3.0,1.0,1.0,4.0,4.0,6.0,5.0,,4.0,4.0,6.0,2.0,5.0,2.0,2.0,1.0,2.0
Bubba Franks,GB,TE,51.7,7,7.4,6.7,4.5,,,,,6.8,19.2,5.2,7.4,1.9,,,,,,
Michael Turner,LAC,RB,51.5,15,3.4,0.7,0.6,1.2,4.4,0.0,5.0,0.0,0.0,1.8,,10.8,,9.4,0.4,17.3,0.0,-0.1
Zack Crockett,LV,RB,50.9,16,3.2,2.0,5.6,0.9,0.2,,0.3,12.6,0.2,0.3,2.9,3.8,1.3,5.7,0.0,1.0,9.8,4.3
Chris Baker,NYJ,TE,50.9,8,6.4,25.4,1.3,7.5,5.9,2.1,0.0,1.8,,6.9,,,,,,,,
Billy McMullen,PHI,WR,50.8,12,4.2,,3.4,,,0.0,,4.6,0.0,9.0,1.5,1.5,3.0,,6.6,4.5,10.5,6.2
Ryan Moats,PHI,RB,50.5,7,7.2,,,,,,,0.0,,,,,2.4,3.9,23.4,13.8,1.3,5.7
Brandon Jacobs,NYG,RB,49.9,16,3.1,9.9,6.5,0.0,1.6,,-1.8,0.0,7.4,12.3,0.2,0.0,0.0,6.2,0.0,0.0,0.6,7.0
Johnnie Morton,SF,WR,49.8,12,4.2,4.0,1.4,5.9,7.6,2.3,,3.9,1.7,3.4,,4.2,2.0,9.6,,3.8,,
Ryan Fitzpatrick,LAR,QB,49.5,4,12.4,,,,,,,,,,,,24.7,12.7,7.0,5.1,,
Matt Schaub,ATL,QB,49.4,13,3.8,,2.0,,7.2,26.2,,0.0,,0.0,0.0,0.0,0.7,0.0,2.9,0.0,0.0,10.4
Vernand Morency,HOU,RB,49.1,9,5.5,0.0,0.0,,,0.0,1.5,,,3.3,6.7,,,,,11.1,3.6,22.9
Jeff Garcia,DET,QB,48.6,6,8.1,,,,,,,14.5,6.5,,,,8.7,4.2,11.0,3.7,,
Troy Walters,IND,WR,47.2,15,3.2,0.0,0.0,0.0,0.0,8.8,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,23.1,15.3
Shayne Graham,CIN,K,47.0,16,2.9,3.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,,4.0,4.0,5.0,2.0,5.0,3.0,0.0
Dane Looker,LAR,WR,46.7,11,4.3,1.5,,4.5,17.0,0.0,4.5,8.3,5.3,,2.2,2.0,,,,1.4,0.0,
Mack Strong,SEA,RB,46.4,16,2.9,0.9,1.7,2.9,3.1,6.6,6.6,2.8,,2.2,0.7,1.0,5.8,0.4,2.4,3.0,2.6,3.7
Kevin Walter,CIN,WR,46.1,16,2.9,14.7,1.6,0.0,0.0,4.7,10.5,0.0,2.2,4.3,,0.0,0.8,0.0,0.0,2.2,5.1,0.0
Heath Evans,Multi,RB,45.7,12,3.8,1.4,0.0,0.0,,3.0,0.0,1.3,,0.0,15.2,11.5,6.6,,,,1.6,5.1
Matt Schobel,CIN,TE,45.3,13,3.5,,11.6,1.4,3.0,5.3,1.5,,2.2,2.2,,1.9,2.0,0.0,,4.0,5.0,5.2
Jeff Reed,PIT,K,45.0,16,2.8,4.0,3.0,2.0,,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,5.0,5.0
Shaud Williams,BUF,RB,44.9,16,2.8,4.5,5.2,1.1,3.0,1.4,3.4,4.7,8.1,,-0.1,1.8,0.0,2.4,0.4,7.5,0.0,1.5
Maurice Morris,SEA,RB,44.6,14,3.2,0.6,1.0,0.4,0.0,0.0,16.4,,,5.2,0.0,1.7,,3.3,2.2,2.7,4.7,6.4
Jerricho Cotchery,NYJ,WR,44.5,16,2.8,0.0,0.0,0.0,0.0,3.4,0.0,1.7,,0.0,2.2,1.4,11.2,3.6,1.9,8.4,5.2,5.5
Stephen Alexander,DEN,TE,44.0,15,2.9,1.8,1.5,1.9,5.7,,1.5,5.2,8.7,,2.4,1.9,0.0,1.9,2.5,3.2,3.7,2.1
Lawrence Tynes,KC,K,44.0,16,2.8,3.0,2.0,1.0,4.0,,2.0,3.0,2.0,3.0,0.0,6.0,2.0,4.0,4.0,2.0,2.0,4.0
David Patten,WAS,WR,43.7,8,5.5,4.9,2.2,,4.5,13.3,4.2,7.6,1.6,,5.4,,,,,,,
Lamar Gordon,PHI,RB,43.1,14,3.1,0.4,11.3,4.8,6.7,0.5,,3.6,3.9,0.9,5.7,0.4,1.0,,1.7,2.2,,0.0
LeRon McCoy,ARI,WR,43.1,7,6.2,,,,,,,,,5.5,13.0,3.0,6.0,2.0,8.8,4.8,,
John Kasay,CAR,K,43.0,16,2.7,2.0,3.0,3.0,2.0,3.0,3.0,,5.0,4.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,5.0
Jason Elam,DEN,K,43.0,16,2.7,1.0,2.0,3.0,2.0,3.0,4.0,2.0,7.0,,2.0,3.0,3.0,3.0,0.0,4.0,1.0,3.0
Jay Feely,NYG,K,43.0,16,2.7,6.0,3.0,2.0,5.0,,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0
LaBrandon Toefield,JAC,RB,42.9,7,6.1,0.4,2.6,,0.0,,,,,,2.4,,0.9,,,,20.4,16.2
Nick Goings,CAR,RB,42.4,12,3.5,3.7,2.6,,0.0,,6.0,,2.0,0.6,,0.0,0.9,,7.3,10.8,4.8,3.7
Daniel Wilcox,BAL,TE,41.4,12,3.5,21.8,0.0,,2.0,0.0,1.2,2.8,4.7,3.6,0.0,,1.9,0.0,3.4,,,
Tyrone Calico,TEN,WR,41.1,11,3.7,2.2,4.2,2.8,1.9,,1.3,11.1,1.6,,,,,4.6,4.0,5.5,1.9,
Mark Bradley,CHI,WR,41.0,7,5.9,3.2,1.9,4.6,,7.3,2.5,7.7,13.8,,,,,,,,,
Marcellus Rivers,HOU,TE,40.8,12,3.4,,,,,1.7,1.6,2.6,,0.0,2.6,2.0,2.3,2.0,4.8,6.0,6.8,8.4
Bernard Berrian,CHI,WR,40.7,7,5.8,1.9,,,,,,3.5,,,,,,8.9,5.3,7.1,12.3,1.7
Adam Vinatieri,NE,K,40.0,16,2.5,3.0,2.0,2.0,2.0,4.0,2.0,,3.0,3.0,0.0,3.0,1.0,1.0,5.0,4.0,4.0,1.0
Charles Rogers,DET,WR,39.7,9,4.4,4.1,6.1,,2.5,,,,,,1.4,8.1,1.4,,0.0,16.1,0.0,
Kyle Brady,JAC,TE,39.7,13,3.1,0.0,2.2,,0.0,1.7,4.5,,1.4,0.0,,13.3,1.1,2.7,9.3,1.5,,2.0
Michael Gaines,CAR,TE,39.5,7,5.6,,,,12.2,1.2,,,8.7,,2.1,3.5,10.8,,,,,1.0
Aaron Shea,CLE,TE,39.3,9,4.4,,,,,12.5,4.7,1.9,7.8,,0.0,0.0,,2.3,2.4,,7.7,
Jimmy Kleinsasser,MIN,TE,39.1,13,3.0,8.2,1.6,2.2,3.3,,,1.9,1.1,1.8,,2.1,,6.6,3.1,1.6,3.1,2.5
Josh Scobee,JAC,K,38.0,16,2.4,2.0,0.0,2.0,1.0,2.0,2.0,,3.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0
Jeremi Johnson,CIN,RB,37.9,11,3.5,8.8,0.3,0.1,7.1,0.9,1.1,,9.7,,,1.1,1.9,,,4.3,2.6,
Ron Dayne,DEN,RB,37.7,8,4.7,,4.4,0.6,0.3,,,,,,,,18.8,2.6,2.4,,2.2,6.4
Alvis Whitted,LV,WR,37.4,9,4.2,4.9,,5.1,,,7.4,,2.4,,8.3,,2.8,2.1,2.7,,,1.7
Robert Royal,WAS,TE,37.1,11,3.4,2.1,4.9,,9.1,1.4,,,,,2.2,0.0,1.2,8.0,4.3,1.6,2.3,
George Wrighster,JAC,TE,37.0,11,3.4,3.7,,,1.6,12.0,0.0,,,1.7,3.0,0.0,0.0,8.9,6.1,,,0.0
Chris Horn,KC,WR,36.7,12,3.1,2.1,4.5,,,,,6.0,12.8,6.5,3.5,0.0,0.0,1.3,0.0,0.0,,0.0
Tim Rattay,SF,QB,36.5,4,9.1,14.4,-1.7,20.9,2.9,,,,,,,,,,,,,
Randy Hymes,BAL,WR,36.2,11,3.3,1.4,2.2,,,3.1,2.9,4.5,3.1,1.2,,9.5,,0.0,,8.3,,0.0
Rock Cartwright,WAS,RB,36.2,13,2.8,0.0,,,0.0,0.0,1.4,7.4,2.1,,0.0,3.3,7.3,11.8,0.0,2.9,,0.0
Quincy Morgan,PIT,WR,36.0,14,2.6,,,1.9,,0.0,5.3,0.0,5.5,0.0,0.0,0.0,1.7,9.5,2.0,0.0,10.1,0.0
Roscoe Parrish,BUF,WR,35.7,10,3.6,,,,,,,0.0,2.5,,0.0,3.4,5.0,3.8,1.5,2.1,5.1,12.3
Jeff Wilkins,LAR,K,35.6,16,2.2,1.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,,0.6,2.0,3.0,1.0,1.0,1.0,2.0,2.0
Ernie Conwell,NO,TE,35.5,6,5.9,13.1,0.0,15.5,1.5,5.4,,0.0,,,,,,,,,,
Vinny Testaverde,NYJ,QB,35.4,6,5.9,,,,,4.7,8.5,9.7,,3.9,,2.1,,,,,6.5,
Todd Peterson,ATL,K,35.0,16,2.2,2.0,1.0,3.0,3.0,2.0,4.0,3.0,,2.0,2.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0
James Thrash,WAS,WR,34.2,11,3.1,4.5,7.2,,5.0,1.7,5.7,0.0,3.8,0.0,1.2,0.0,,,,,,5.1
Rod Gardner,Multi,WR,34.1,6,5.7,,,,,6.3,13.2,,1.7,,,2.2,,,,,4.3,6.4
