Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
David Garrard,JAC,QB,116.6,10,11.7,,,,,,,,7.1,20.5,5.0,13.1,16.1,19.6,1.6,11.6,12.9,9.1
Mewelde Moore,MIN,RB,116.5,16,7.3,-0.1,5.4,7.1,5.8,8.8,,6.1,14.0,1.3,12.2,9.6,1.0,11.4,4.9,16.3,3.0,9.7
Eric Parker,LAC,WR,115.8,15,7.7,6.6,3.5,,7.7,13.6,15.8,5.9,9.7,11.5,2.4,8.2,6.8,5.9,4.4,2.6,,11.2
Randy Moss,LV,WR,115.3,12,9.6,8.7,5.2,,7.5,16.2,13.6,25.9,4.0,13.6,1.8,,5.6,8.4,4.8,,,
Ron Dayne,HOU,RB,114.9,10,11.5,,3.7,10.1,9.9,,2.8,,5.3,1.5,,,,11.0,24.9,17.1,28.6,
Jake Plummer,DEN,QB,114.9,12,9.6,-0.5,4.7,19.1,,7.3,7.1,9.4,19.2,21.7,11.0,6.1,11.6,,,,,-1.8
Cedric Benson,CHI,RB,114.1,15,7.6,3.4,2.5,,3.7,20.2,2.2,,9.9,3.4,1.6,5.1,10.6,12.0,6.4,11.3,7.7,14.1
Joey Harrington,MIA,QB,113.9,11,10.4,,,,,5.3,10.5,20.9,,13.7,8.6,12.4,18.7,10.6,14.0,-2.5,1.7,
Kevin Curtis,LAR,WR,112.3,14,8.0,,4.3,1.7,4.5,11.7,7.2,,20.9,18.9,5.2,2.0,13.1,2.6,10.8,,3.5,5.9
Cleveland Browns,CLE,DST,112.0,16,7.0,5.0,7.0,3.0,7.0,2.0,,7.0,11.0,5.0,11.0,14.0,3.0,5.0,3.0,7.0,15.0,7.0
Patrick Crayton,DAL,WR,111.6,15,7.4,,9.4,,0.0,3.8,11.1,15.9,2.3,12.4,21.4,2.6,10.8,6.1,0.0,1.9,4.9,9.0
Vincent Jackson,LAC,WR,109.9,16,6.9,0.0,9.5,,1.6,2.3,10.3,0.0,0.0,2.1,2.8,12.9,6.2,0.8,12.5,9.6,27.5,11.8
Troy Brown,NE,WR,109.2,15,7.3,9.8,9.1,8.1,,16.8,,4.1,9.2,8.7,2.5,6.6,2.3,6.4,5.5,1.4,8.4,10.3
Peerless Price,BUF,WR,109.0,16,6.8,5.5,3.2,8.3,15.0,1.6,6.7,10.3,,2.4,4.3,10.1,4.9,10.7,3.6,1.6,14.3,6.5
Kevin Faulk,NE,RB,108.9,15,7.3,10.8,3.9,10.0,2.9,2.4,,1.8,4.3,10.5,5.3,2.5,9.7,13.9,6.1,20.8,4.0,
Joe Jerevicius,CLE,WR,107.5,12,9.0,,,,11.2,5.8,,14.0,0.0,10.6,2.4,2.6,3.9,13.5,18.1,15.6,9.8,
San Francisco 49ers,SF,DST,107.0,16,6.7,4.0,12.0,4.0,-4.0,19.0,-2.0,,-3.0,16.0,15.0,13.0,5.0,0.0,0.0,8.0,4.0,16.0
Antwaan Randle El,WAS,WR,104.4,16,6.5,9.1,2.3,13.1,4.6,3.0,4.4,9.1,,0.9,2.3,2.7,6.9,3.2,22.1,4.4,2.1,14.2
Samie Parker,KC,WR,103.8,16,6.5,4.4,8.7,,2.9,14.7,12.2,2.7,2.2,5.3,2.8,7.4,10.1,2.0,12.1,3.6,7.8,4.9
Heath Miller,PIT,TE,103.3,15,6.9,19.1,2.1,6.4,,4.2,2.6,8.4,3.0,8.4,12.0,5.2,6.5,10.7,,4.5,10.2,0.0
New Orleans Saints,NO,DST,103.0,16,6.4,12.0,6.0,20.0,1.0,4.0,7.0,,3.0,7.0,-2.0,3.0,7.0,14.0,7.0,2.0,12.0,0.0
Detroit Lions,DET,DST,103.0,16,6.4,13.0,1.0,4.0,-3.0,8.0,12.0,3.0,,9.0,6.0,3.0,5.0,9.0,10.0,10.0,2.0,11.0
Mark Brunell,WAS,QB,103.0,10,10.3,7.2,7.4,14.4,23.2,4.4,11.5,19.0,,12.1,3.2,,,,,,,0.6
Correll Buckhalter,PHI,RB,102.1,16,6.4,5.9,2.5,6.1,10.8,1.6,2.5,3.1,4.5,,14.5,11.7,6.4,7.2,0.4,12.7,12.1,0.1
Houston Texans,HOU,DST,102.0,16,6.4,3.0,1.0,1.0,6.0,,1.0,9.0,1.0,5.0,14.0,10.0,1.0,25.0,6.0,-3.0,2.0,20.0
Bruce Gradkowski,TB,QB,100.6,13,7.7,0.2,,0.6,,18.9,15.3,5.3,7.4,16.6,9.1,14.0,2.5,3.6,5.6,1.5,,
Ernest Wilford,JAC,TE,100.4,15,6.7,8.8,6.7,6.2,6.0,5.0,,4.6,2.6,19.4,7.0,12.2,2.2,5.3,,3.2,6.4,4.8
Owen Daniels,HOU,TE,99.2,14,7.1,0.0,14.5,7.2,0.0,,3.7,10.0,30.9,6.4,9.5,2.0,8.6,0.0,4.5,1.9,,
Jeff Garcia,PHI,QB,99.2,8,12.4,,,,0.1,,,,,,,11.7,14.3,25.7,15.3,15.1,15.8,1.2
Tampa Bay Buccaneers,TB,DST,99.0,16,6.2,1.0,10.0,9.0,,0.0,6.0,21.0,3.0,-1.0,4.0,4.0,-3.0,4.0,8.0,5.0,25.0,3.0
Jerious Norwood,ATL,RB,97.5,14,7.0,6.6,6.7,0.0,16.6,,2.1,7.9,9.0,4.9,,0.2,8.1,16.7,4.6,,2.0,12.1
Cedrick Wilson,PIT,WR,95.6,14,6.8,,2.2,11.7,,3.7,7.2,8.4,10.3,9.9,12.7,5.7,8.9,4.6,,0.8,3.5,6.0
Justin Fargas,LV,RB,94.0,16,5.9,3.5,0.1,,5.4,7.8,1.1,6.6,5.5,-0.2,2.5,7.4,5.8,12.8,5.9,6.3,11.7,11.8
George Wrighster,JAC,TE,92.3,15,6.2,5.0,6.0,6.5,10.3,9.3,,1.3,2.4,8.4,1.8,9.4,6.3,8.6,,7.7,4.8,4.5
Marcus Robinson,MIN,WR,91.1,8,11.4,9.0,,,18.8,5.5,,17.7,,,,2.7,21.2,8.7,7.5,,,
Bobby Wade,TEN,TE,91.1,16,5.7,12.6,0.0,3.7,7.5,0.0,5.6,,11.0,0.0,2.8,2.8,14.3,2.8,3.7,7.8,9.2,7.3
Doug Gabriel,Multi,WR,90.8,13,7.0,,0.0,18.5,15.7,2.7,,13.5,13.3,6.5,5.0,,0.0,2.2,,5.1,2.1,6.2
Dallas Clark,IND,TE,90.7,12,7.6,12.9,5.6,10.0,3.4,3.5,,12.1,12.8,6.2,5.8,7.4,1.4,,,,,9.6
Jermaine Wiggins,MIN,TE,90.6,15,6.0,7.9,4.4,1.9,11.9,5.2,,8.5,6.6,4.8,,12.6,11.2,6.0,1.6,5.1,1.4,1.5
Jason Campbell,WAS,QB,90.6,7,12.9,,,,,,,,,,,16.4,11.4,10.2,11.1,12.6,11.1,17.8
Indianapolis Colts,IND,DST,90.0,16,5.6,4.0,8.0,6.0,8.0,6.0,,2.0,2.0,11.0,8.0,6.0,14.0,5.0,-1.0,7.0,0.0,4.0
Brandon Jones,TEN,WR,89.7,13,6.9,,3.8,,3.8,7.0,12.4,,0.3,1.8,2.0,4.2,13.8,7.9,5.3,,21.1,6.3
Josh Reed,BUF,WR,88.3,12,7.4,7.0,13.9,8.5,8.3,,5.4,7.3,,1.6,,,,9.0,2.1,14.4,10.5,0.3
Amani Toomer,NYG,WR,86.0,8,10.8,9.1,37.7,11.9,,12.1,3.8,5.6,2.2,3.6,,,,,,,,
Anthony Thomas,BUF,RB,85.7,14,6.1,12.5,0.4,0.1,,,0.3,0.2,,17.1,10.9,15.9,4.3,8.4,9.5,5.1,0.7,0.3
Bo Scaife,TEN,TE,85.3,12,7.1,2.2,8.3,14.3,7.0,0.0,1.6,,3.5,12.0,14.1,,14.4,5.1,2.8,,,
Chris Baker,NYJ,TE,85.0,16,5.3,13.4,1.5,10.5,1.6,0.0,7.9,2.6,2.7,,1.7,1.3,3.8,15.0,3.7,7.3,2.1,9.9
Vernand Morency,Multi,RB,84.2,14,6.0,2.9,0.0,0.3,17.8,4.4,,1.2,10.1,,,3.4,5.9,8.7,8.0,17.4,0.4,3.7
Drew Carter,CAR,WR,83.5,10,8.4,12.3,8.1,2.4,7.4,,16.5,,,,0.0,,4.4,1.5,28.4,2.5,,
Sammy Morris,MIA,RB,83.2,12,6.9,,,,,0.5,1.9,5.9,,1.1,5.7,2.2,9.1,9.7,24.2,13.3,7.7,1.9
Noah Herron,GB,RB,83.1,15,5.5,2.6,8.1,4.5,0.0,23.6,,0.5,1.2,15.2,8.5,0.0,5.1,12.1,0.2,0.0,1.5,
Troy Williamson,MIN,WR,82.5,12,6.9,11.7,16.2,7.9,4.7,3.1,,2.8,9.4,1.4,,5.5,,,5.3,13.4,1.1,
Kevan Barlow,NYJ,RB,82.1,12,6.8,9.5,5.6,9.1,15.5,0.8,7.8,10.9,3.4,,15.2,0.2,0.5,,,,3.6,
Roddy White,ATL,WR,80.6,16,5.0,1.5,2.8,0.0,6.6,,4.0,3.0,7.2,0.0,14.9,5.9,2.4,0.0,3.7,13.4,2.2,13.0
Keenan McCardell,LAC,WR,80.5,14,5.8,2.8,11.6,,0.0,7.7,12.5,9.1,4.2,11.4,6.9,1.6,,4.4,,0.0,1.4,6.9
Byron Leftwich,JAC,QB,80.5,6,13.4,18.2,8.8,11.7,23.0,13.8,,5.0,,,,,,,,,,
Terrance Copper,NO,WR,80.3,15,5.4,0.0,0.0,0.0,5.0,0.0,0.0,,3.5,2.9,21.2,20.7,11.8,0.0,1.8,6.8,6.6,
Ike Hilliard,TB,WR,79.9,15,5.3,,11.3,2.6,,7.4,0.0,1.7,1.3,2.0,13.0,2.2,1.3,3.3,7.2,14.5,10.7,1.4
Cedric Houston,NYJ,RB,78.7,8,9.8,,,7.0,6.4,,,,,,,5.0,8.8,27.9,6.7,12.5,,4.4
Michael Clayton,TB,WR,78.7,12,6.6,6.4,11.2,2.4,,4.4,17.5,6.4,1.4,8.0,4.2,2.9,3.9,10.0,,,,
Hank Baskett,PHI,WR,78.4,13,6.0,,3.5,1.8,4.7,20.2,0.0,5.0,0.0,,,2.7,2.0,3.2,,4.6,0.0,30.7
Alex Smith,TB,TE,78.0,14,5.6,15.5,13.2,19.6,0.8,17.6,14.6,1.6,7.7,2.8,6.9,16.6,5.9,4.8,8.4,23.8,8.5,10.6
Ashley Lelie,ATL,WR,77.0,13,5.9,1.5,5.2,5.8,8.1,,2.4,9.8,8.5,5.5,1.9,,,3.7,7.9,9.7,7.0,
Maurice Morris,SEA,RB,76.0,16,4.8,3.9,6.2,1.8,4.7,,10.0,7.8,2.5,13.8,12.4,1.5,0.6,0.7,1.7,1.4,1.3,5.7
Dan Campbell,DET,TE,75.8,14,5.4,4.0,3.3,8.3,1.2,8.2,0.0,3.2,,4.7,11.2,3.9,8.6,3.1,5.0,,11.1,
Eric Johnson,SF,TE,75.2,11,6.8,1.2,,21.7,4.4,5.3,5.9,,7.0,4.5,2.7,8.8,10.7,,,,,3.0
Ben Utecht,IND,TE,74.7,13,5.8,5.1,3.6,,3.6,,,9.2,3.2,8.9,13.6,3.8,3.8,2.8,6.2,7.5,3.4,
Justin Griffith,ATL,RB,74.4,13,5.7,3.2,,5.1,0.8,,4.2,3.6,9.4,1.5,,7.4,3.6,0.3,13.5,20.9,,0.9
Demetrius Williams,BAL,WR,73.6,14,5.3,1.9,1.9,,1.6,,4.5,,2.2,5.1,11.5,1.7,1.7,3.2,4.3,18.0,12.5,3.5
Drew Bledsoe,DAL,QB,73.3,6,12.2,8.1,17.5,,13.2,11.3,14.7,8.5,,,,,,,,,,
Steve Heiden,CLE,TE,72.9,15,4.9,1.7,3.3,3.8,1.6,4.1,,3.0,5.3,3.4,6.4,3.4,3.4,19.7,4.1,5.0,,4.7
LaMont Jordan,LV,RB,72.8,9,8.1,2.0,3.5,,22.1,11.1,9.6,,2.1,8.3,10.3,3.8,,,,,,
Jerramy Stevens,SEA,TE,71.1,10,7.1,,,,,,,,11.0,0.0,11.9,2.8,9.3,3.2,1.7,17.4,4.4,9.4
Tony Scheffler,DEN,TE,70.9,12,5.9,1.9,0.0,0.0,,1.7,0.0,0.0,9.4,,,,,2.5,21.6,8.8,10.6,14.4
Greg Lewis,PHI,WR,70.8,15,4.7,5.4,4.5,5.1,21.5,5.2,2.1,0.0,1.4,,,0.0,4.6,2.4,1.7,2.8,4.9,9.2
Michael Turner,LAC,RB,69.9,13,5.4,9.7,17.5,,4.6,5.6,0.0,1.8,8.8,2.1,0.1,1.2,,,,5.8,2.9,9.8
Trent Green,KC,QB,69.5,8,8.7,3.7,,,,,,,,,,4.5,5.4,25.9,8.1,5.7,7.8,8.4
Kurt Warner,ARI,QB,69.2,6,11.5,24.0,11.3,9.2,2.5,,,,,,,,,,,,4.0,18.2
Roscoe Parrish,BUF,WR,68.8,16,4.3,4.0,1.4,20.4,5.5,0.0,12.8,0.0,,0.0,0.0,0.0,6.3,6.3,1.1,0.0,0.0,11.0
Najeh Davenport,PIT,RB,68.4,13,5.3,,,,,4.2,13.8,-0.1,0.1,12.4,1.7,4.7,2.0,5.0,9.3,12.5,0.1,2.7
Jay Cutler,DEN,QB,67.8,5,13.6,,,,,,,,,,,,,10.7,15.5,17.4,13.1,11.1
Seneca Wallace,SEA,QB,67.2,6,11.2,,,,0.2,,,1.5,18.0,15.9,17.4,14.2,,,,,,
Mack Strong,SEA,RB,65.8,16,4.1,9.2,9.0,4.6,4.9,,3.8,4.9,2.2,7.6,2.1,4.5,4.8,0.8,4.2,1.3,0.0,1.9
Billy McMullen,MIN,WR,65.7,12,5.5,3.2,2.7,4.1,1.9,,,1.9,3.5,,15.4,,9.5,7.2,2.3,5.3,,8.7
Courtney Anderson,LV,TE,65.5,12,5.5,1.9,4.6,,1.8,7.8,8.6,8.5,0.0,,,10.5,,3.8,2.2,9.2,6.6,
Vernon Davis,SF,TE,65.0,10,6.5,14.7,0.0,0.0,,,,,,,,0.0,2.1,3.1,17.3,10.5,13.1,4.2
Mike Alstott,TB,RB,64.6,14,4.6,5.8,4.0,2.9,,6.3,4.0,2.0,,,3.9,4.6,7.8,2.9,4.4,10.0,5.6,0.4
Kenny Watson,CIN,RB,64.1,16,4.0,8.5,1.0,5.4,3.0,,5.8,0.1,0.3,0.0,4.4,1.2,3.6,3.0,6.7,11.6,3.6,5.9
Brandon Marshall,DEN,WR,64.1,15,4.3,,0.0,0.0,,0.0,0.0,10.2,0.0,0.0,0.0,4.3,5.1,14.1,3.9,11.4,11.1,4.0
Justin McCareins,NYJ,WR,63.7,12,5.3,5.4,9.1,,0.2,,,11.4,0.0,,6.1,,3.0,2.7,2.4,9.0,6.7,7.7
Robert Royal,BUF,TE,63.4,15,4.2,2.4,1.3,3.0,2.3,0.0,1.8,7.6,,1.9,,1.5,3.5,7.5,9.3,15.2,5.0,1.1
Ruvell Martin,GB,WR,62.8,13,4.8,0.0,0.0,,,0.0,,4.5,4.6,0.0,7.7,0.0,3.6,1.5,12.2,,9.9,18.8
Mark Bradley,CHI,WR,60.2,6,10.0,,1.5,,,,,,,,17.9,18.0,2.5,,,,5.8,14.5
Dante Hall,KC,RB,59.5,15,4.0,8.4,1.6,,8.3,6.2,,1.9,0.0,2.2,6.2,2.9,2.0,0.0,12.8,4.6,1.5,0.9
Brandon Lloyd,WAS,WR,59.5,15,4.0,0.0,1.6,4.0,7.9,0.0,6.2,7.7,,4.6,6.7,4.4,1.8,4.6,5.0,5.0,0.0,
Bobby Engram,SEA,WR,59.4,6,9.9,10.2,9.5,17.2,7.3,,,,,,,,,,,,10.5,4.7
Tim Carter,NYG,WR,59.3,12,4.9,0.0,3.2,13.3,,8.4,2.5,2.4,,2.5,,4.6,,4.1,,7.0,1.9,9.4
Randal Williams,LV,TE,57.3,14,4.1,1.7,3.8,,1.8,2.9,,0.0,,2.3,11.1,7.1,6.9,10.6,1.5,1.8,4.1,1.7
Alvis Whitted,LV,WR,57.3,13,4.4,2.2,7.5,,1.7,1.6,5.0,4.4,,5.7,9.3,5.7,4.3,1.5,8.4,0.0,,
Daniel Graham,NE,TE,56.5,11,5.1,3.3,3.9,3.9,13.4,,,,,,1.6,7.2,3.5,4.4,6.3,,7.4,1.6
Ovie Mughelli,BAL,RB,56.2,13,4.3,0.0,0.0,,,0.0,,,0.0,1.3,13.4,3.4,4.2,5.1,4.8,9.3,4.4,10.3
Andrew Walter,LV,QB,56.0,12,4.7,1.6,0.8,,5.9,7.7,5.6,12.5,0.0,6.5,8.6,0.6,,,,1.2,5.0,
Troy Walters,ARI,WR,55.9,15,3.7,9.5,3.0,0.0,1.2,5.2,6.5,5.8,16.4,,0.0,1.9,0.0,1.5,1.5,3.4,0.0,
Daniel Wilcox,BAL,TE,54.6,14,3.9,14.2,0.0,2.0,10.7,3.8,5.0,,2.9,2.9,1.6,1.7,,,1.3,0.0,8.5,0.0
Malcom Floyd,LAC,WR,54.0,12,4.5,0.0,1.9,,10.1,9.8,0.0,2.9,1.5,2.8,21.9,1.7,0.0,1.4,,,,
Arlen Harris,DET,RB,53.0,8,6.6,,,,,,,,,,0.0,11.6,5.7,2.9,0.0,10.1,12.0,10.7
Reshard Lee,LV,RB,53.0,14,3.8,0.0,0.0,,,,0.0,8.6,-0.2,3.7,3.0,0.4,7.6,14.9,1.3,7.4,6.0,0.3
David Martin,GB,TE,52.8,8,6.6,,10.4,1.8,1.0,1.4,,11.1,14.8,9.1,3.2,,,,,,,
Aaron Brooks,LV,QB,52.6,8,6.6,5.4,0.0,,,,,,,,,12.6,10.4,6.8,11.1,2.9,,3.4
Sam Gado,Multi,RB,52.5,9,5.8,0.8,4.9,0.0,2.3,,7.1,7.2,,,8.3,20.9,1.0,,,,,
Reggie Kelly,CIN,TE,52.4,13,4.0,1.8,5.5,0.0,,,3.7,12.4,1.8,3.6,6.1,4.2,5.5,,,2.1,4.3,1.4
Washington Commanders,WAS,DST,52.0,16,3.3,2.0,3.0,6.0,7.0,1.0,3.0,-4.0,,6.0,1.0,5.0,9.0,2.0,3.0,8.0,0.0,0.0
Musa Smith,BAL,RB,50.8,12,4.2,2.0,7.7,4.0,2.5,12.7,1.3,,3.1,4.6,1.5,6.1,2.6,2.7,,,,
David Tyree,NYG,WR,50.7,13,3.9,,0.0,18.2,,0.0,,,0.0,0.0,7.8,3.5,3.6,2.9,9.5,1.7,0.0,3.5
Bryan Fletcher,IND,TE,50.2,10,5.0,,9.5,,10.9,,,5.8,1.9,,2.3,,2.8,8.6,1.5,,4.9,2.0
Nate Burleson,SEA,WR,49.2,15,3.3,4.6,1.7,14.2,2.9,,0.0,,3.1,0.0,0.0,1.5,4.7,4.3,7.5,3.2,0.0,1.5
Derek Hagan,MIA,WR,49.1,16,3.1,2.4,0.0,0.0,0.0,2.7,12.6,16.3,,1.7,2.1,1.7,0.0,1.5,0.0,0.0,6.5,1.6
Joe Klopfenstein,LAR,TE,48.6,13,3.7,,5.4,0.0,10.3,3.4,5.7,,1.3,1.9,,2.8,2.2,7.1,7.1,1.4,0.0,
David Akers,PHI,K,48.4,16,3.0,3.0,3.0,5.0,4.4,5.0,3.0,3.0,0.0,,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0
Chad Jackson,NE,WR,48.4,10,4.8,,12.2,,3.9,,,11.9,8.0,1.9,2.5,3.1,-0.8,,,,0.8,4.9
Bubba Franks,GB,TE,48.2,11,4.4,,4.8,6.9,6.2,3.6,,2.8,,,4.2,1.6,1.9,4.8,2.1,,9.3,
Dennis Northcutt,CLE,WR,48.0,13,3.7,7.7,6.4,6.2,3.0,2.1,,,,1.7,2.3,1.3,10.0,0.0,2.2,0.0,5.1,
Matt Schobel,PHI,TE,47.4,13,3.7,,2.1,7.0,2.1,2.6,6.1,1.8,1.4,,,0.0,1.3,0.0,1.1,,11.5,10.4
Daunte Culpepper,MIA,QB,47.2,4,11.8,7.3,12.7,13.2,14.0,,,,,,,,,,,,,
Robbie Gould,CHI,K,47.0,16,2.9,2.0,4.0,1.0,4.0,4.0,3.0,,5.0,1.0,5.0,1.0,1.0,3.0,6.0,4.0,2.0,1.0
Kris Wilson,KC,TE,46.2,12,3.9,,,,0.0,3.3,1.6,9.3,4.6,8.1,,,1.3,7.6,1.7,3.1,2.7,2.9
John Carney,NO,K,46.0,16,2.9,1.0,4.0,2.0,1.0,3.0,3.0,,2.0,4.0,4.0,1.0,4.0,4.0,6.0,1.0,3.0,3.0
Stephen Alexander,DEN,TE,46.0,10,4.6,4.4,2.8,3.4,,,,,,0.0,10.9,1.4,10.9,9.6,2.6,,,0.0
Mike Karney,NO,RB,45.9,13,3.5,0.1,,,1.0,,1.2,,1.9,0.5,2.9,0.0,3.9,1.8,28.3,0.6,0.3,3.4
Brad Hoover,CAR,RB,45.5,15,3.0,1.0,1.0,4.3,0.3,,1.9,4.0,0.0,,12.2,4.1,6.0,2.6,0.5,1.8,0.4,5.4
Lorenzo Neal,LAC,RB,45.3,15,3.0,0.6,1.1,,4.1,1.2,3.8,1.0,,3.1,3.1,2.2,1.6,1.7,9.4,3.3,1.9,7.2
Stephen Davis,LAR,RB,44.7,14,3.2,,2.8,1.4,2.6,2.4,,,1.8,5.3,0.7,0.4,4.6,1.1,10.6,1.3,9.3,0.4
LenDale White,TEN,RB,44.4,13,3.4,,3.5,1.4,3.9,8.5,,,3.5,4.6,1.8,3.8,0.1,4.7,,1.9,6.3,0.4
Kris Mangum,CAR,TE,44.0,9,4.9,5.4,,,,7.1,1.3,10.1,2.4,,2.0,,2.9,4.3,8.5,,,
Jason McKie,CHI,RB,43.0,13,3.3,7.6,3.5,,4.3,,0.9,,6.7,1.5,1.7,1.5,0.7,1.8,1.7,8.4,2.7,
Stephen Gostkowski,NE,K,43.0,16,2.7,2.0,3.0,1.0,5.0,2.0,,4.0,4.0,2.0,0.0,5.0,2.0,2.0,0.0,4.0,3.0,4.0
Tim Rattay,TB,QB,42.2,4,10.6,,,,,,,,,,,,,,3.3,20.7,6.4,11.8
Charlie Batch,PIT,QB,41.2,7,5.9,22.4,,,,,0.0,15.8,,,,,0.4,,-0.2,0.8,2.0,
Brandon Manumaleuna,LAC,TE,41.2,8,5.2,1.8,2.4,,1.5,,1.3,12.4,,,15.4,1.1,,,5.3,,,
Josh Scobee,JAC,K,41.0,16,2.6,3.0,0.0,2.0,3.0,5.0,,1.0,1.0,4.0,1.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0
Jeff Reed,PIT,K,41.0,16,2.6,4.0,0.0,2.0,,1.0,6.0,5.0,1.0,2.0,5.0,3.0,0.0,2.0,3.0,4.0,1.0,2.0
Maurice Hicks,SF,RB,40.9,16,2.6,1.7,0.0,8.5,1.2,10.3,3.0,,0.0,0.0,5.8,6.6,3.2,0.5,0.3,0.0,-0.2,0.0
Artose Pinner,MIN,RB,40.5,11,3.7,,0.2,0.0,,1.3,,0.0,0.5,2.9,0.0,,,,34.0,0.4,0.5,0.7
Derek Anderson,CLE,QB,40.3,5,8.1,,,,,,,0.0,,,,,,17.2,13.4,12.9,-3.2,
Marcel Shipp,ARI,RB,40.1,12,3.3,0.0,0.0,1.3,,,0.0,-0.1,0.0,,1.7,5.9,,20.1,0.1,,8.8,2.3
Shayne Graham,CIN,K,40.0,16,2.5,2.0,4.0,4.0,1.0,,1.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0
Ben Troupe,TEN,TE,40.0,10,4.0,3.3,0.0,6.1,12.9,1.2,0.0,,2.2,4.6,1.3,8.4,,,,,,
Mike Sellers,WAS,TE,39.6,16,2.5,1.2,4.8,3.9,1.6,0.0,1.5,2.5,,4.1,3.8,1.8,1.3,2.2,1.3,0.0,0.1,9.5
Aaron Stecker,NO,RB,39.1,11,3.6,,5.1,0.0,4.5,0.0,4.3,,1.7,0.0,10.8,10.3,,0.0,,,2.4,
Kyle Boller,BAL,QB,38.7,4,9.7,-0.2,,,,,21.7,,,,,,0.5,,,16.7,,
Mike Anderson,BAL,RB,38.7,13,3.0,2.5,11.1,,0.0,3.1,0.7,,,0.9,0.3,,3.9,3.4,2.0,2.2,1.9,6.7
Bryan Gilmore,SF,WR,38.4,13,3.0,6.1,2.4,8.5,1.6,,11.6,,0.0,1.7,0.0,1.0,-0.1,1.2,0.0,,,4.4
Adam Vinatieri,IND,K,38.0,13,2.9,2.0,4.0,,,,,3.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,3.0,3.0
Jay Feely,NYG,K,38.0,16,2.4,3.0,3.0,3.0,,1.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0
Michael Robinson,SF,RB,37.3,16,2.3,1.7,0.1,17.2,1.3,2.1,0.2,,2.3,1.8,0.4,1.0,0.6,0.0,1.4,3.3,0.0,3.9
Matt Stover,BAL,K,37.0,16,2.3,3.0,2.0,0.0,2.0,0.0,3.0,,5.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0
Michael Bennett,KC,RB,36.7,8,4.6,,1.9,,,,,,3.8,1.4,,7.3,9.6,8.7,2.9,,,1.1
Josh Brown,SEA,K,36.0,16,2.3,0.0,3.0,6.0,0.0,,3.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
Anthony Becht,TB,TE,35.5,11,3.2,6.7,3.0,,,2.3,2.2,1.1,3.6,,,8.9,0.0,3.0,,3.2,,1.5
Verron Haynes,PIT,RB,35.3,7,5.0,0.3,8.2,10.7,,5.0,5.3,2.3,3.5,,,,,,,,,
Lawrence Tynes,KC,K,35.0,16,2.2,1.0,0.0,,5.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,5.0
Jeff Wilkins,LAR,K,35.0,16,2.2,0.0,1.0,1.0,3.0,2.0,4.0,,3.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,4.0,5.0
Obafemi Ayanbadejo,ARI,RB,34.6,13,2.7,0.0,3.7,,0.0,2.9,3.6,2.0,,,,0.0,0.2,6.0,3.0,4.1,2.1,7.0
Mark Campbell,NO,TE,34.4,11,3.1,,4.3,,1.6,,1.7,,8.2,3.6,1.5,2.0,4.3,3.0,2.4,,1.8,
Jason Elam,DEN,K,34.2,16,2.1,1.0,0.0,2.0,,1.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,2.2,2.0,4.0,3.0,2.0
Mike Nugent,NYJ,K,34.0,16,2.1,2.0,2.0,4.0,4.0,0.0,2.0,4.0,1.0,,2.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0
Justin Peelle,MIA,TE,33.6,13,2.6,2.6,0.0,,1.7,2.6,,,,1.2,3.4,11.1,1.3,0.0,1.7,1.9,1.0,5.1
Kevin Walter,HOU,WR,33.3,16,2.1,1.8,1.4,0.0,5.5,,2.5,4.8,0.0,2.1,3.6,1.7,4.2,0.0,0.0,1.6,4.1,0.0
Jason Wright,CLE,RB,33.1,9,3.7,,-0.1,4.4,0.9,0.0,,,,,,9.0,2.2,11.5,0.2,5.0,,
James Thrash,WAS,WR,33.1,13,2.6,2.9,0.0,0.0,0.0,1.4,,9.8,,8.2,0.0,8.6,,2.2,0.0,0.0,,0.0
Mike Vanderjagt,DAL,K,33.0,10,3.3,,3.0,,6.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,5.0,,,,,
Rian Lindell,BUF,K,33.0,16,2.1,2.0,1.0,2.0,2.0,1.0,2.0,0.0,,3.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0
David Thomas,NE,TE,32.9,6,5.5,,3.9,,,2.1,,,2.2,,,,,,0.0,5.4,19.3,
